 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(vbp)          v(vcn)         
 3.74000000e-07  3.74000000e-07  3.57033811e-07  1.00819190e-06  9.96306508e-07  1.35333944e-06  6.96033806e-01  7.27560311e-01 
 3.75000000e-07  3.75000000e-07  3.57948018e-07  1.00819191e-06  9.96309382e-07  1.35425652e-06  6.96033805e-01  7.27560310e-01 
 3.76000000e-07  3.76000000e-07  3.58862085e-07  1.00819191e-06  9.96312229e-07  1.35517344e-06  6.96033805e-01  7.27560310e-01 
 3.77000000e-07  3.77000000e-07  3.59775983e-07  1.00819192e-06  9.96315084e-07  1.35609020e-06  6.96033805e-01  7.27560312e-01 
 3.78000000e-07  3.78000000e-07  3.60689729e-07  1.00819193e-06  9.96317935e-07  1.35700679e-06  6.96033804e-01  7.27560312e-01 
 3.79000000e-07  3.79000000e-07  3.61603334e-07  1.00819191e-06  9.96320743e-07  1.35792320e-06  6.96033806e-01  7.27560310e-01 
 3.80000000e-07  3.80000000e-07  3.62516765e-07  1.00819192e-06  9.96323578e-07  1.35883947e-06  6.96033805e-01  7.27560312e-01 
 3.81000000e-07  3.81000000e-07  3.63430043e-07  1.00819190e-06  9.96326381e-07  1.35975556e-06  6.96033806e-01  7.27560308e-01 
 3.82000000e-07  3.82000000e-07  3.64343189e-07  1.00819193e-06  9.96329216e-07  1.36067153e-06  6.96033804e-01  7.27560314e-01 
 3.83000000e-07  3.83000000e-07  3.65256158e-07  1.00819193e-06  9.96332016e-07  1.36158730e-06  6.96033804e-01  7.27560310e-01 
 3.84000000e-07  3.84000000e-07  3.66168983e-07  1.00819192e-06  9.96334801e-07  1.36250291e-06  6.96033805e-01  7.27560312e-01 
 3.85000000e-07  3.85000000e-07  3.67081638e-07  1.00819193e-06  9.96337597e-07  1.36341837e-06  6.96033804e-01  7.27560311e-01 
 3.86000000e-07  3.86000000e-07  3.67994152e-07  1.00819192e-06  9.96340374e-07  1.36433365e-06  6.96033805e-01  7.27560312e-01 
 3.87000000e-07  3.87000000e-07  3.68906495e-07  1.00819191e-06  9.96343148e-07  1.36524877e-06  6.96033805e-01  7.27560309e-01 
 3.88000000e-07  3.88000000e-07  3.69818688e-07  1.00819193e-06  9.96345928e-07  1.36616375e-06  6.96033804e-01  7.27560312e-01 
 3.89000000e-07  3.89000000e-07  3.70730744e-07  1.00819192e-06  9.96348676e-07  1.36707854e-06  6.96033805e-01  7.27560310e-01 
 3.90000000e-07  3.90000000e-07  3.71642617e-07  1.00819192e-06  9.96351439e-07  1.36799319e-06  6.96033805e-01  7.27560314e-01 
 3.91000000e-07  3.91000000e-07  3.72554341e-07  1.00819192e-06  9.96354185e-07  1.36890765e-06  6.96033804e-01  7.27560310e-01 
 3.92000000e-07  3.92000000e-07  3.73465905e-07  1.00819191e-06  9.96356913e-07  1.36982195e-06  6.96033806e-01  7.27560312e-01 
 3.93000000e-07  3.93000000e-07  3.74377326e-07  1.00819193e-06  9.96359670e-07  1.37073612e-06  6.96033804e-01  7.27560312e-01 
 3.94000000e-07  3.94000000e-07  3.75288574e-07  1.00819192e-06  9.96362388e-07  1.37165009e-06  6.96033805e-01  7.27560313e-01 
 3.95000000e-07  3.95000000e-07  3.76199663e-07  1.00819191e-06  9.96365097e-07  1.37256390e-06  6.96033806e-01  7.27560310e-01 
 3.96000000e-07  3.96000000e-07  3.77110608e-07  1.00819192e-06  9.96367820e-07  1.37347756e-06  6.96033805e-01  7.27560309e-01 
 3.97000000e-07  3.97000000e-07  3.78021394e-07  1.00819193e-06  9.96370538e-07  1.37439105e-06  6.96033804e-01  7.27560312e-01 
 3.98000000e-07  3.98000000e-07  3.78932004e-07  1.00819191e-06  9.96373224e-07  1.37530436e-06  6.96033805e-01  7.27560309e-01 
 3.99000000e-07  3.99000000e-07  3.79842470e-07  1.00819191e-06  9.96375915e-07  1.37621752e-06  6.96033806e-01  7.27560313e-01 
 4.00000000e-07  4.00000000e-07  3.80752779e-07  1.00819192e-06  9.96378617e-07  1.37713052e-06  6.96033805e-01  7.27560310e-01 
 4.01000000e-07  4.01000000e-07  3.81662923e-07  1.00819191e-06  9.96381290e-07  1.37804334e-06  6.96033805e-01  7.27560312e-01 
 4.02000000e-07  4.02000000e-07  3.82572907e-07  1.00819191e-06  9.96383966e-07  1.37895600e-06  6.96033805e-01  7.27560310e-01 
 4.03000000e-07  4.03000000e-07  3.83482737e-07  1.00819190e-06  9.96386628e-07  1.37986850e-06  6.96033806e-01  7.27560310e-01 
 4.04000000e-07  4.04000000e-07  3.84392404e-07  1.00819191e-06  9.96389295e-07  1.38078083e-06  6.96033806e-01  7.27560308e-01 
 4.05000000e-07  4.05000000e-07  3.85301913e-07  1.00819192e-06  9.96391968e-07  1.38169301e-06  6.96033805e-01  7.27560312e-01 
 4.06000000e-07  4.06000000e-07  3.86211260e-07  1.00819191e-06  9.96394604e-07  1.38260500e-06  6.96033805e-01  7.27560313e-01 
 4.07000000e-07  4.07000000e-07  3.87120449e-07  1.00819191e-06  9.96397253e-07  1.38351683e-06  6.96033805e-01  7.27560310e-01 
 4.08000000e-07  4.08000000e-07  3.88029475e-07  1.00819192e-06  9.96399901e-07  1.38442851e-06  6.96033805e-01  7.27560314e-01 
 4.09000000e-07  4.09000000e-07  3.88938343e-07  1.00819192e-06  9.96402532e-07  1.38534000e-06  6.96033805e-01  7.27560310e-01 
 4.10000000e-07  4.10000000e-07  3.89847058e-07  1.00819193e-06  9.96405163e-07  1.38625135e-06  6.96033804e-01  7.27560312e-01 
 4.11000000e-07  4.11000000e-07  3.90755593e-07  1.00819191e-06  9.96407763e-07  1.38716249e-06  6.96033805e-01  7.27560310e-01 
 4.12000000e-07  4.12000000e-07  3.91663979e-07  1.00819191e-06  9.96410380e-07  1.38807350e-06  6.96033805e-01  7.27560311e-01 
 4.13000000e-07  4.13000000e-07  3.92572209e-07  1.00819192e-06  9.96412998e-07  1.38898434e-06  6.96033805e-01  7.27560311e-01 
 4.14000000e-07  4.14000000e-07  3.93480271e-07  1.00819192e-06  9.96415595e-07  1.38989500e-06  6.96033805e-01  7.27560312e-01 
 4.15000000e-07  4.15000000e-07  3.94388175e-07  1.00819190e-06  9.96418178e-07  1.39080548e-06  6.96033806e-01  7.27560311e-01 
 4.16000000e-07  4.16000000e-07  3.95295913e-07  1.00819191e-06  9.96420773e-07  1.39171582e-06  6.96033805e-01  7.27560309e-01 
 4.17000000e-07  4.17000000e-07  3.96203497e-07  1.00819192e-06  9.96423360e-07  1.39262599e-06  6.96033805e-01  7.27560312e-01 
 4.18000000e-07  4.18000000e-07  3.97110913e-07  1.00819191e-06  9.96425930e-07  1.39353597e-06  6.96033805e-01  7.27560312e-01 
 4.19000000e-07  4.19000000e-07  3.98018162e-07  1.00819192e-06  9.96428509e-07  1.39444581e-06  6.96033805e-01  7.27560309e-01 
 4.20000000e-07  4.20000000e-07  3.98925255e-07  1.00819191e-06  9.96431064e-07  1.39535545e-06  6.96033806e-01  7.27560310e-01 
 4.21000000e-07  4.21000000e-07  3.99832182e-07  1.00819193e-06  9.96433645e-07  1.39626496e-06  6.96033804e-01  7.27560310e-01 
 4.22000000e-07  4.22000000e-07  4.00738953e-07  1.00819192e-06  9.96436192e-07  1.39717427e-06  6.96033805e-01  7.27560312e-01 
 4.23000000e-07  4.23000000e-07  4.01645552e-07  1.00819192e-06  9.96438745e-07  1.39808343e-06  6.96033805e-01  7.27560311e-01 
 4.24000000e-07  4.24000000e-07  4.02551992e-07  1.00819193e-06  9.96441292e-07  1.39899242e-06  6.96033804e-01  7.27560313e-01 
 4.25000000e-07  4.25000000e-07  4.03458269e-07  1.00819190e-06  9.96443806e-07  1.39990121e-06  6.96033806e-01  7.27560309e-01 
 4.26000000e-07  4.26000000e-07  4.04364384e-07  1.00819192e-06  9.96446353e-07  1.40080987e-06  6.96033805e-01  7.27560311e-01 
 4.27000000e-07  4.27000000e-07  4.05270335e-07  1.00819191e-06  9.96448870e-07  1.40171834e-06  6.96033805e-01  7.27560311e-01 
 4.28000000e-07  4.28000000e-07  4.06176124e-07  1.00819192e-06  9.96451396e-07  1.40262665e-06  6.96033805e-01  7.27560310e-01 
 4.29000000e-07  4.29000000e-07  4.07081739e-07  1.00819192e-06  9.96453913e-07  1.40353479e-06  6.96033805e-01  7.27560313e-01 
 4.30000000e-07  4.30000000e-07  4.07987196e-07  1.00819193e-06  9.96456434e-07  1.40444276e-06  6.96033804e-01  7.27560313e-01 
 4.31000000e-07  4.31000000e-07  4.08892490e-07  1.00819192e-06  9.96458928e-07  1.40535055e-06  6.96033804e-01  7.27560312e-01 
 4.32000000e-07  4.32000000e-07  4.09797622e-07  1.00819192e-06  9.96461422e-07  1.40625817e-06  6.96033805e-01  7.27560310e-01 
 4.33000000e-07  4.33000000e-07  4.10702583e-07  1.00819192e-06  9.96463912e-07  1.40716563e-06  6.96033805e-01  7.27560313e-01 
 4.34000000e-07  4.34000000e-07  4.11607379e-07  1.00819191e-06  9.96466392e-07  1.40807290e-06  6.96033805e-01  7.27560310e-01 
 4.35000000e-07  4.35000000e-07  4.12512012e-07  1.00819193e-06  9.96468891e-07  1.40898004e-06  6.96033804e-01  7.27560313e-01 
 4.36000000e-07  4.36000000e-07  4.13416476e-07  1.00819192e-06  9.96471357e-07  1.40988697e-06  6.96033805e-01  7.27560312e-01 
 4.37000000e-07  4.37000000e-07  4.14320780e-07  1.00819192e-06  9.96473830e-07  1.41079374e-06  6.96033804e-01  7.27560309e-01 
 4.38000000e-07  4.38000000e-07  4.15224918e-07  1.00819191e-06  9.96476281e-07  1.41170033e-06  6.96033806e-01  7.27560310e-01 
 4.39000000e-07  4.39000000e-07  4.16128891e-07  1.00819192e-06  9.96478750e-07  1.41260678e-06  6.96033805e-01  7.27560310e-01 
 4.40000000e-07  4.40000000e-07  4.17032689e-07  1.00819191e-06  9.96481198e-07  1.41351302e-06  6.96033805e-01  7.27560311e-01 
 4.41000000e-07  4.41000000e-07  4.17936327e-07  1.00819193e-06  9.96483671e-07  1.41441913e-06  6.96033804e-01  7.27560313e-01 
 4.42000000e-07  4.42000000e-07  4.18839807e-07  1.00819190e-06  9.96486079e-07  1.41532502e-06  6.96033806e-01  7.27560309e-01 
 4.43000000e-07  4.43000000e-07  4.19743113e-07  1.00819193e-06  9.96488541e-07  1.41623079e-06  6.96033804e-01  7.27560310e-01 
 4.44000000e-07  4.44000000e-07  4.20646243e-07  1.00819191e-06  9.96490964e-07  1.41713634e-06  6.96033805e-01  7.27560312e-01 
 4.45000000e-07  4.45000000e-07  4.21549224e-07  1.00819192e-06  9.96493400e-07  1.41804175e-06  6.96033804e-01  7.27560309e-01 
 4.46000000e-07  4.46000000e-07  4.22452018e-07  1.00819191e-06  9.96495807e-07  1.41894697e-06  6.96033806e-01  7.27560311e-01 
 4.47000000e-07  4.47000000e-07  4.23354660e-07  1.00819192e-06  9.96498231e-07  1.41985203e-06  6.96033805e-01  7.27560310e-01 
 4.48000000e-07  4.48000000e-07  4.24257129e-07  1.00819191e-06  9.96500644e-07  1.42075691e-06  6.96033805e-01  7.27560313e-01 
 4.49000000e-07  4.49000000e-07  4.25159429e-07  1.00819191e-06  9.96503053e-07  1.42166162e-06  6.96033805e-01  7.27560310e-01 
 4.50000000e-07  4.50000000e-07  4.26061570e-07  1.00819192e-06  9.96505459e-07  1.42256616e-06  6.96033805e-01  7.27560313e-01 
 4.51000000e-07  4.51000000e-07  4.26963533e-07  1.00819192e-06  9.96507861e-07  1.42347053e-06  6.96033804e-01  7.27560311e-01 
 4.52000000e-07  4.52000000e-07  4.27865340e-07  1.00819192e-06  9.96510247e-07  1.42437472e-06  6.96033805e-01  7.27560314e-01 
 4.53000000e-07  4.53000000e-07  4.28766954e-07  1.00819191e-06  9.96512620e-07  1.42527872e-06  6.96033806e-01  7.27560310e-01 
 4.54000000e-07  4.54000000e-07  4.29668424e-07  1.00819191e-06  9.96515004e-07  1.42618256e-06  6.96033806e-01  7.27560313e-01 
 4.55000000e-07  4.55000000e-07  4.30569717e-07  1.00819192e-06  9.96517389e-07  1.42708624e-06  6.96033805e-01  7.27560309e-01 
 4.56000000e-07  4.56000000e-07  4.31470829e-07  1.00819190e-06  9.96519748e-07  1.42798972e-06  6.96033806e-01  7.27560311e-01 
 4.57000000e-07  4.57000000e-07  4.32371793e-07  1.00819192e-06  9.96522131e-07  1.42889306e-06  6.96033805e-01  7.27560309e-01 
 4.58000000e-07  4.58000000e-07  4.33272579e-07  1.00819192e-06  9.96524493e-07  1.42979621e-06  6.96033805e-01  7.27560311e-01 
 4.59000000e-07  4.59000000e-07  4.34173195e-07  1.00819192e-06  9.96526847e-07  1.43069918e-06  6.96033805e-01  7.27560310e-01 
 4.60000000e-07  4.60000000e-07  4.35073643e-07  1.00819193e-06  9.96529211e-07  1.43160199e-06  6.96033804e-01  7.27560312e-01 
 4.61000000e-07  4.61000000e-07  4.35973918e-07  1.00819192e-06  9.96531545e-07  1.43250460e-06  6.96033805e-01  7.27560309e-01 
 4.62000000e-07  4.62000000e-07  4.36874029e-07  1.00819193e-06  9.96533897e-07  1.43340707e-06  6.96033804e-01  7.27560314e-01 
 4.63000000e-07  4.63000000e-07  4.37773963e-07  1.00819193e-06  9.96536238e-07  1.43430934e-06  6.96033804e-01  7.27560311e-01 
 4.64000000e-07  4.64000000e-07  4.38673730e-07  1.00819192e-06  9.96538557e-07  1.43521143e-06  6.96033805e-01  7.27560313e-01 
 4.65000000e-07  4.65000000e-07  4.39573332e-07  1.00819193e-06  9.96540894e-07  1.43611336e-06  6.96033804e-01  7.27560310e-01 
 4.66000000e-07  4.66000000e-07  4.40472753e-07  1.00819191e-06  9.96543198e-07  1.43701509e-06  6.96033806e-01  7.27560310e-01 
 4.67000000e-07  4.67000000e-07  4.41372007e-07  1.00819192e-06  9.96545531e-07  1.43791668e-06  6.96033804e-01  7.27560311e-01 
 4.68000000e-07  4.68000000e-07  4.42271093e-07  1.00819192e-06  9.96547842e-07  1.43881807e-06  6.96033805e-01  7.27560312e-01 
 4.69000000e-07  4.69000000e-07  4.43170009e-07  1.00819190e-06  9.96550133e-07  1.43971928e-06  6.96033806e-01  7.27560310e-01 
 4.70000000e-07  4.70000000e-07  4.44068748e-07  1.00819192e-06  9.96552453e-07  1.44062034e-06  6.96033805e-01  7.27560310e-01 
 4.71000000e-07  4.71000000e-07  4.44967313e-07  1.00819193e-06  9.96554760e-07  1.44152122e-06  6.96033804e-01  7.27560313e-01 
 4.72000000e-07  4.72000000e-07  4.45865714e-07  1.00819193e-06  9.96557056e-07  1.44242191e-06  6.96033804e-01  7.27560311e-01 
 4.73000000e-07  4.73000000e-07  4.46763945e-07  1.00819191e-06  9.96559333e-07  1.44332242e-06  6.96033805e-01  7.27560313e-01 
 4.74000000e-07  4.74000000e-07  4.47661998e-07  1.00819192e-06  9.96561630e-07  1.44422276e-06  6.96033804e-01  7.27560311e-01 
 4.75000000e-07  4.75000000e-07  4.48559879e-07  1.00819191e-06  9.96563895e-07  1.44512291e-06  6.96033806e-01  7.27560310e-01 
 4.76000000e-07  4.76000000e-07  4.49457593e-07  1.00819192e-06  9.96566186e-07  1.44602292e-06  6.96033804e-01  7.27560313e-01 
 4.77000000e-07  4.77000000e-07  4.50355126e-07  1.00819192e-06  9.96568458e-07  1.44692272e-06  6.96033804e-01  7.27560311e-01 
 4.78000000e-07  4.78000000e-07  4.51252498e-07  1.00819192e-06  9.96570721e-07  1.44782235e-06  6.96033805e-01  7.27560312e-01 
 4.79000000e-07  4.79000000e-07  4.52149683e-07  1.00819192e-06  9.96572986e-07  1.44872181e-06  6.96033804e-01  7.27560313e-01 
 4.80000000e-07  4.80000000e-07  4.53046706e-07  1.00819192e-06  9.96575242e-07  1.44962108e-06  6.96033805e-01  7.27560309e-01 
 4.81000000e-07  4.81000000e-07  4.53943548e-07  1.00819190e-06  9.96577480e-07  1.45052017e-06  6.96033806e-01  7.27560311e-01 
 4.82000000e-07  4.82000000e-07  4.54840228e-07  1.00819192e-06  9.96579741e-07  1.45141911e-06  6.96033805e-01  7.27560310e-01 
 4.83000000e-07  4.83000000e-07  4.55736727e-07  1.00819190e-06  9.96581973e-07  1.45231784e-06  6.96033806e-01  7.27560310e-01 
 4.84000000e-07  4.84000000e-07  4.56633057e-07  1.00819192e-06  9.96584234e-07  1.45321643e-06  6.96033804e-01  7.27560312e-01 
 4.85000000e-07  4.85000000e-07  4.57529206e-07  1.00819190e-06  9.96586449e-07  1.45411480e-06  6.96033806e-01  7.27560311e-01 
 4.86000000e-07  4.86000000e-07  4.58425188e-07  1.00819193e-06  9.96588705e-07  1.45501303e-06  6.96033804e-01  7.27560310e-01 
 4.87000000e-07  4.87000000e-07  4.59320990e-07  1.00819190e-06  9.96590908e-07  1.45591104e-06  6.96033806e-01  7.27560313e-01 
 4.88000000e-07  4.88000000e-07  4.60216611e-07  1.00819191e-06  9.96593144e-07  1.45680890e-06  6.96033805e-01  7.27560311e-01 
 4.89000000e-07  4.89000000e-07  4.61112073e-07  1.00819192e-06  9.96595370e-07  1.45770659e-06  6.96033805e-01  7.27560312e-01 
 4.90000000e-07  4.90000000e-07  4.62007348e-07  1.00819192e-06  9.96597587e-07  1.45860408e-06  6.96033804e-01  7.27560312e-01 
 4.91000000e-07  4.91000000e-07  4.62902456e-07  1.00819193e-06  9.96599802e-07  1.45950140e-06  6.96033804e-01  7.27560310e-01 
 4.92000000e-07  4.92000000e-07  4.63797390e-07  1.00819191e-06  9.96601990e-07  1.46039853e-06  6.96033805e-01  7.27560312e-01 
 4.93000000e-07  4.93000000e-07  4.64692153e-07  1.00819192e-06  9.96604200e-07  1.46129549e-06  6.96033805e-01  7.27560311e-01 
 4.94000000e-07  4.94000000e-07  4.65586735e-07  1.00819192e-06  9.96606394e-07  1.46219227e-06  6.96033805e-01  7.27560310e-01 
 4.95000000e-07  4.95000000e-07  4.66481140e-07  1.00819191e-06  9.96608577e-07  1.46308886e-06  6.96033806e-01  7.27560311e-01 
 4.96000000e-07  4.96000000e-07  4.67375363e-07  1.00819191e-06  9.96610773e-07  1.46398528e-06  6.96033805e-01  7.27560309e-01 
 4.97000000e-07  4.97000000e-07  4.68269420e-07  1.00819192e-06  9.96612966e-07  1.46488153e-06  6.96033804e-01  7.27560312e-01 
 4.98000000e-07  4.98000000e-07  4.69163302e-07  1.00819192e-06  9.96615151e-07  1.46577759e-06  6.96033804e-01  7.27560311e-01 
 4.99000000e-07  4.99000000e-07  4.70057007e-07  1.00819192e-06  9.96617322e-07  1.46667347e-06  6.96033804e-01  7.27560310e-01 
 5.00000000e-07  5.00000000e-07  4.70950541e-07  1.00819191e-06  9.96619480e-07  1.46756916e-06  6.96033805e-01  7.27560312e-01 
 5.01000000e-07  5.01000000e-07  4.71843885e-07  1.00819193e-06  9.96621662e-07  1.46846469e-06  6.96033804e-01  7.27560312e-01 
 5.02000000e-07  5.02000000e-07  4.72737055e-07  1.00819192e-06  9.96623829e-07  1.46936003e-06  6.96033804e-01  7.27560310e-01 
 5.03000000e-07  5.03000000e-07  4.73630061e-07  1.00819193e-06  9.96625989e-07  1.47025519e-06  6.96033804e-01  7.27560313e-01 
 5.04000000e-07  5.04000000e-07  4.74522874e-07  1.00819191e-06  9.96628126e-07  1.47115015e-06  6.96033806e-01  7.27560309e-01 
 5.05000000e-07  5.05000000e-07  4.75415527e-07  1.00819192e-06  9.96630288e-07  1.47204495e-06  6.96033805e-01  7.27560312e-01 
 5.06000000e-07  5.06000000e-07  4.76307994e-07  1.00819192e-06  9.96632430e-07  1.47293957e-06  6.96033805e-01  7.27560310e-01 
 5.07000000e-07  5.07000000e-07  4.77200274e-07  1.00819192e-06  9.96634581e-07  1.47383401e-06  6.96033805e-01  7.27560314e-01 
 5.08000000e-07  5.08000000e-07  4.78092398e-07  1.00819191e-06  9.96636709e-07  1.47472824e-06  6.96033805e-01  7.27560309e-01 
 5.09000000e-07  5.09000000e-07  4.78984324e-07  1.00819191e-06  9.96638841e-07  1.47562231e-06  6.96033806e-01  7.27560313e-01 
 5.10000000e-07  5.10000000e-07  4.79876084e-07  1.00819191e-06  9.96640976e-07  1.47651620e-06  6.96033805e-01  7.27560310e-01 
 5.11000000e-07  5.11000000e-07  4.80767666e-07  1.00819191e-06  9.96643095e-07  1.47740991e-06  6.96033805e-01  7.27560313e-01 
 5.12000000e-07  5.12000000e-07  4.81659065e-07  1.00819191e-06  9.96645229e-07  1.47830343e-06  6.96033805e-01  7.27560308e-01 
 5.13000000e-07  5.13000000e-07  4.82550286e-07  1.00819191e-06  9.96647342e-07  1.47919677e-06  6.96033805e-01  7.27560312e-01 
 5.14000000e-07  5.14000000e-07  4.83441330e-07  1.00819191e-06  9.96649455e-07  1.48008993e-06  6.96033806e-01  7.27560309e-01 
 5.15000000e-07  5.15000000e-07  4.84332194e-07  1.00819192e-06  9.96651579e-07  1.48098292e-06  6.96033805e-01  7.27560311e-01 
 5.16000000e-07  5.16000000e-07  4.85222879e-07  1.00819193e-06  9.96653693e-07  1.48187572e-06  6.96033804e-01  7.27560311e-01 
 5.17000000e-07  5.17000000e-07  4.86113386e-07  1.00819193e-06  9.96655800e-07  1.48276834e-06  6.96033804e-01  7.27560311e-01 
 5.18000000e-07  5.18000000e-07  4.87003724e-07  1.00819191e-06  9.96657880e-07  1.48366075e-06  6.96033805e-01  7.27560313e-01 
 5.19000000e-07  5.19000000e-07  4.87893868e-07  1.00819192e-06  9.96659990e-07  1.48455300e-06  6.96033805e-01  7.27560311e-01 
 5.20000000e-07  5.20000000e-07  4.88783835e-07  1.00819193e-06  9.96662084e-07  1.48544507e-06  6.96033804e-01  7.27560313e-01 
 5.21000000e-07  5.21000000e-07  4.89673635e-07  1.00819192e-06  9.96664163e-07  1.48633694e-06  6.96033805e-01  7.27560311e-01 
 5.22000000e-07  5.22000000e-07  4.90563240e-07  1.00819191e-06  9.96666243e-07  1.48722863e-06  6.96033805e-01  7.27560312e-01 
 5.23000000e-07  5.23000000e-07  4.91452679e-07  1.00819191e-06  9.96668321e-07  1.48812015e-06  6.96033805e-01  7.27560311e-01 
 5.24000000e-07  5.24000000e-07  4.92341922e-07  1.00819191e-06  9.96670400e-07  1.48901147e-06  6.96033805e-01  7.27560310e-01 
 5.25000000e-07  5.25000000e-07  4.93230994e-07  1.00819191e-06  9.96672474e-07  1.48990262e-06  6.96033805e-01  7.27560312e-01 
 5.26000000e-07  5.26000000e-07  4.94119886e-07  1.00819191e-06  9.96674546e-07  1.49079358e-06  6.96033805e-01  7.27560310e-01 
 5.27000000e-07  5.27000000e-07  4.95008610e-07  1.00819191e-06  9.96676603e-07  1.49168436e-06  6.96033806e-01  7.27560312e-01 
 5.28000000e-07  5.28000000e-07  4.95897133e-07  1.00819191e-06  9.96678667e-07  1.49257495e-06  6.96033805e-01  7.27560309e-01 
 5.29000000e-07  5.29000000e-07  4.96785486e-07  1.00819190e-06  9.96680718e-07  1.49346535e-06  6.96033806e-01  7.27560310e-01 
 5.30000000e-07  5.30000000e-07  4.97673652e-07  1.00819193e-06  9.96682804e-07  1.49435560e-06  6.96033804e-01  7.27560312e-01 
 5.31000000e-07  5.31000000e-07  4.98561649e-07  1.00819192e-06  9.96684840e-07  1.49524563e-06  6.96033805e-01  7.27560311e-01 
 5.32000000e-07  5.32000000e-07  4.99449456e-07  1.00819191e-06  9.96686879e-07  1.49613548e-06  6.96033805e-01  7.27560312e-01 
 5.33000000e-07  5.33000000e-07  5.00337087e-07  1.00819191e-06  9.96688923e-07  1.49702515e-06  6.96033806e-01  7.27560311e-01 
 5.34000000e-07  5.34000000e-07  5.01224521e-07  1.00819192e-06  9.96690970e-07  1.49791464e-06  6.96033805e-01  7.27560311e-01 
 5.35000000e-07  5.35000000e-07  5.02111783e-07  1.00819192e-06  9.96693009e-07  1.49880394e-06  6.96033805e-01  7.27560310e-01 
 5.36000000e-07  5.36000000e-07  5.02998875e-07  1.00819192e-06  9.96695045e-07  1.49969306e-06  6.96033804e-01  7.27560312e-01 
 5.37000000e-07  5.37000000e-07  5.03885765e-07  1.00819193e-06  9.96697075e-07  1.50058199e-06  6.96033804e-01  7.27560311e-01 
 5.38000000e-07  5.38000000e-07  5.04772489e-07  1.00819191e-06  9.96699084e-07  1.50147072e-06  6.96033805e-01  7.27560312e-01 
 5.39000000e-07  5.39000000e-07  5.05659019e-07  1.00819191e-06  9.96701111e-07  1.50235928e-06  6.96033805e-01  7.27560310e-01 
 5.40000000e-07  5.40000000e-07  5.06545378e-07  1.00819190e-06  9.96703122e-07  1.50324764e-06  6.96033806e-01  7.27560312e-01 
 5.41000000e-07  5.41000000e-07  5.07431544e-07  1.00819191e-06  9.96705142e-07  1.50413583e-06  6.96033805e-01  7.27560309e-01 
 5.42000000e-07  5.42000000e-07  5.08317536e-07  1.00819192e-06  9.96707158e-07  1.50502384e-06  6.96033805e-01  7.27560312e-01 
 5.43000000e-07  5.43000000e-07  5.09203332e-07  1.00819191e-06  9.96709161e-07  1.50591165e-06  6.96033805e-01  7.27560310e-01 
 5.44000000e-07  5.44000000e-07  5.10088954e-07  1.00819190e-06  9.96711158e-07  1.50679926e-06  6.96033806e-01  7.27560311e-01 
 5.45000000e-07  5.45000000e-07  5.10974401e-07  1.00819192e-06  9.96713172e-07  1.50768672e-06  6.96033805e-01  7.27560311e-01 
 5.46000000e-07  5.46000000e-07  5.11859653e-07  1.00819191e-06  9.96715155e-07  1.50857396e-06  6.96033806e-01  7.27560312e-01 
 5.47000000e-07  5.47000000e-07  5.12744727e-07  1.00819193e-06  9.96717173e-07  1.50946105e-06  6.96033804e-01  7.27560310e-01 
 5.48000000e-07  5.48000000e-07  5.13629621e-07  1.00819190e-06  9.96719134e-07  1.51034790e-06  6.96033806e-01  7.27560310e-01 
 5.49000000e-07  5.49000000e-07  5.14514316e-07  1.00819192e-06  9.96721136e-07  1.51123461e-06  6.96033805e-01  7.27560310e-01 
 5.50000000e-07  5.50000000e-07  5.15398845e-07  1.00819191e-06  9.96723113e-07  1.51212111e-06  6.96033805e-01  7.27560312e-01 
 5.51000000e-07  5.51000000e-07  5.16283185e-07  1.00819192e-06  9.96725094e-07  1.51300743e-06  6.96033805e-01  7.27560309e-01 
 5.52000000e-07  5.52000000e-07  5.17167342e-07  1.00819192e-06  9.96727076e-07  1.51389357e-06  6.96033805e-01  7.27560313e-01 
 5.53000000e-07  5.53000000e-07  5.18051314e-07  1.00819192e-06  9.96729048e-07  1.51477951e-06  6.96033805e-01  7.27560310e-01 
 5.54000000e-07  5.54000000e-07  5.18935096e-07  1.00819191e-06  9.96731005e-07  1.51566526e-06  6.96033805e-01  7.27560311e-01 
 5.55000000e-07  5.55000000e-07  5.19818700e-07  1.00819193e-06  9.96732991e-07  1.51655084e-06  6.96033804e-01  7.27560312e-01 
 5.56000000e-07  5.56000000e-07  5.20702116e-07  1.00819191e-06  9.96734938e-07  1.51743621e-06  6.96033805e-01  7.27560311e-01 
 5.57000000e-07  5.57000000e-07  5.21585349e-07  1.00819191e-06  9.96736897e-07  1.51832140e-06  6.96033805e-01  7.27560312e-01 
 5.58000000e-07  5.58000000e-07  5.22468390e-07  1.00819192e-06  9.96738860e-07  1.51920641e-06  6.96033805e-01  7.27560310e-01 
 5.59000000e-07  5.59000000e-07  5.23351263e-07  1.00819193e-06  9.96740818e-07  1.52009123e-06  6.96033804e-01  7.27560314e-01 
 5.60000000e-07  5.60000000e-07  5.24233936e-07  1.00819192e-06  9.96742759e-07  1.52097585e-06  6.96033805e-01  7.27560309e-01 
 5.61000000e-07  5.61000000e-07  5.25116430e-07  1.00819191e-06  9.96744696e-07  1.52186027e-06  6.96033806e-01  7.27560311e-01 
