 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(Vbp)          v(Vcn)         
 3.74000000e-07  3.74000000e-07  1.36169789e-06  1.00819191e-06  3.55271368e-15  1.36133136e-06  6.96033805e-01  7.27560311e-01 
 3.75000000e-07  3.75000000e-07  1.36263187e-06  1.00819192e-06  0.00000000e+00  1.36226505e-06  6.96033805e-01  7.27560310e-01 
 3.76000000e-07  3.76000000e-07  1.36356568e-06  1.00819191e-06  7.10542736e-15  1.36319860e-06  6.96033806e-01  7.27560312e-01 
 3.77000000e-07  3.77000000e-07  1.36449940e-06  1.00819192e-06  3.55271368e-15  1.36413203e-06  6.96033805e-01  7.27560312e-01 
 3.78000000e-07  3.78000000e-07  1.36543293e-06  1.00819191e-06  3.55271368e-15  1.36506529e-06  6.96033805e-01  7.27560308e-01 
 3.79000000e-07  3.79000000e-07  1.36636633e-06  1.00819191e-06  3.55271368e-15  1.36599842e-06  6.96033806e-01  7.27560312e-01 
 3.80000000e-07  3.80000000e-07  1.36729960e-06  1.00819191e-06  7.10542736e-15  1.36693142e-06  6.96033806e-01  7.27560309e-01 
 3.81000000e-07  3.81000000e-07  1.36823277e-06  1.00819192e-06  0.00000000e+00  1.36786430e-06  6.96033804e-01  7.27560313e-01 
 3.82000000e-07  3.82000000e-07  1.36916572e-06  1.00819191e-06  7.10542736e-15  1.36879700e-06  6.96033806e-01  7.27560308e-01 
 3.83000000e-07  3.83000000e-07  1.37009860e-06  1.00819192e-06  0.00000000e+00  1.36972958e-06  6.96033805e-01  7.27560313e-01 
 3.84000000e-07  3.84000000e-07  1.37103129e-06  1.00819191e-06  3.55271368e-15  1.37066201e-06  6.96033806e-01  7.27560309e-01 
 3.85000000e-07  3.85000000e-07  1.37196390e-06  1.00819193e-06  7.10542736e-15  1.37159433e-06  6.96033804e-01  7.27560313e-01 
 3.86000000e-07  3.86000000e-07  1.37289632e-06  1.00819192e-06  7.10542736e-15  1.37252648e-06  6.96033805e-01  7.27560312e-01 
 3.87000000e-07  3.87000000e-07  1.37382860e-06  1.00819191e-06  7.10542736e-15  1.37345849e-06  6.96033805e-01  7.27560309e-01 
 3.88000000e-07  3.88000000e-07  1.37476075e-06  1.00819190e-06  7.10542736e-15  1.37439036e-06  6.96033806e-01  7.27560310e-01 
 3.89000000e-07  3.89000000e-07  1.37569277e-06  1.00819191e-06  3.55271368e-15  1.37532211e-06  6.96033805e-01  7.27560311e-01 
 3.90000000e-07  3.90000000e-07  1.37662465e-06  1.00819191e-06  7.10542736e-15  1.37625371e-06  6.96033805e-01  7.27560310e-01 
 3.91000000e-07  3.91000000e-07  1.37755639e-06  1.00819192e-06  3.55271368e-15  1.37718517e-06  6.96033805e-01  7.27560312e-01 
 3.92000000e-07  3.92000000e-07  1.37848798e-06  1.00819192e-06  7.10542736e-15  1.37811649e-06  6.96033805e-01  7.27560311e-01 
 3.93000000e-07  3.93000000e-07  1.37941943e-06  1.00819192e-06  3.55271368e-15  1.37904766e-06  6.96033805e-01  7.27560311e-01 
 3.94000000e-07  3.94000000e-07  1.38035072e-06  1.00819191e-06  3.55271368e-15  1.37997869e-06  6.96033805e-01  7.27560311e-01 
 3.95000000e-07  3.95000000e-07  1.38128189e-06  1.00819191e-06  3.55271368e-15  1.38090958e-06  6.96033806e-01  7.27560310e-01 
 3.96000000e-07  3.96000000e-07  1.38221294e-06  1.00819193e-06  3.55271368e-15  1.38184035e-06  6.96033804e-01  7.27560310e-01 
 3.97000000e-07  3.97000000e-07  1.38314380e-06  1.00819190e-06  3.55271368e-15  1.38277094e-06  6.96033806e-01  7.27560311e-01 
 3.98000000e-07  3.98000000e-07  1.38407455e-06  1.00819192e-06  3.55271368e-15  1.38370142e-06  6.96033804e-01  7.27560311e-01 
 3.99000000e-07  3.99000000e-07  1.38500514e-06  1.00819191e-06  7.10542736e-15  1.38463174e-06  6.96033805e-01  7.27560311e-01 
 4.00000000e-07  4.00000000e-07  1.38593562e-06  1.00819193e-06  3.55271368e-15  1.38556194e-06  6.96033804e-01  7.27560311e-01 
 4.01000000e-07  4.01000000e-07  1.38686593e-06  1.00819191e-06  3.55271368e-15  1.38649196e-06  6.96033806e-01  7.27560311e-01 
 4.02000000e-07  4.02000000e-07  1.38779611e-06  1.00819193e-06  3.55271368e-15  1.38742188e-06  6.96033804e-01  7.27560311e-01 
 4.03000000e-07  4.03000000e-07  1.38872614e-06  1.00819192e-06  7.10542736e-15  1.38835163e-06  6.96033804e-01  7.27560313e-01 
 4.04000000e-07  4.04000000e-07  1.38965602e-06  1.00819192e-06  7.10542736e-15  1.38928124e-06  6.96033805e-01  7.27560310e-01 
 4.05000000e-07  4.05000000e-07  1.39058576e-06  1.00819191e-06  3.55271368e-15  1.39021070e-06  6.96033806e-01  7.27560311e-01 
 4.06000000e-07  4.06000000e-07  1.39151536e-06  1.00819191e-06  3.55271368e-15  1.39114003e-06  6.96033806e-01  7.27560309e-01 
 4.07000000e-07  4.07000000e-07  1.39244483e-06  1.00819192e-06  3.55271368e-15  1.39206923e-06  6.96033804e-01  7.27560313e-01 
 4.08000000e-07  4.08000000e-07  1.39337413e-06  1.00819190e-06  7.10542736e-15  1.39299825e-06  6.96033806e-01  7.27560308e-01 
 4.09000000e-07  4.09000000e-07  1.39430332e-06  1.00819192e-06  3.55271368e-15  1.39392717e-06  6.96033805e-01  7.27560313e-01 
 4.10000000e-07  4.10000000e-07  1.39523234e-06  1.00819190e-06  0.00000000e+00  1.39485590e-06  6.96033806e-01  7.27560310e-01 
 4.11000000e-07  4.11000000e-07  1.39616123e-06  1.00819192e-06  3.55271368e-15  1.39578453e-06  6.96033805e-01  7.27560314e-01 
 4.12000000e-07  4.12000000e-07  1.39708996e-06  1.00819191e-06  3.55271368e-15  1.39671299e-06  6.96033805e-01  7.27560310e-01 
 4.13000000e-07  4.13000000e-07  1.39801858e-06  1.00819193e-06  7.10542736e-15  1.39764133e-06  6.96033804e-01  7.27560313e-01 
 4.14000000e-07  4.14000000e-07  1.39894702e-06  1.00819192e-06  3.55271368e-15  1.39856950e-06  6.96033805e-01  7.27560312e-01 
 4.15000000e-07  4.15000000e-07  1.39987532e-06  1.00819191e-06  7.10542736e-15  1.39949752e-06  6.96033806e-01  7.27560310e-01 
 4.16000000e-07  4.16000000e-07  1.40080349e-06  1.00819192e-06  7.10542736e-15  1.40042542e-06  6.96033805e-01  7.27560312e-01 
 4.17000000e-07  4.17000000e-07  1.40173151e-06  1.00819190e-06  3.55271368e-15  1.40135315e-06  6.96033806e-01  7.27560308e-01 
 4.18000000e-07  4.18000000e-07  1.40265939e-06  1.00819192e-06  3.55271368e-15  1.40228077e-06  6.96033805e-01  7.27560313e-01 
 4.19000000e-07  4.19000000e-07  1.40358711e-06  1.00819192e-06  7.10542736e-15  1.40320822e-06  6.96033805e-01  7.27560310e-01 
 4.20000000e-07  4.20000000e-07  1.40451471e-06  1.00819192e-06  3.55271368e-15  1.40413554e-06  6.96033805e-01  7.27560309e-01 
 4.21000000e-07  4.21000000e-07  1.40544216e-06  1.00819193e-06  3.55271368e-15  1.40506271e-06  6.96033804e-01  7.27560312e-01 
 4.22000000e-07  4.22000000e-07  1.40636944e-06  1.00819192e-06  7.10542736e-15  1.40598972e-06  6.96033805e-01  7.27560310e-01 
 4.23000000e-07  4.23000000e-07  1.40729659e-06  1.00819192e-06  3.55271368e-15  1.40691660e-06  6.96033805e-01  7.27560312e-01 
 4.24000000e-07  4.24000000e-07  1.40822359e-06  1.00819190e-06  0.00000000e+00  1.40784331e-06  6.96033806e-01  7.27560311e-01 
 4.25000000e-07  4.25000000e-07  1.40915045e-06  1.00819192e-06  7.10542736e-15  1.40876991e-06  6.96033805e-01  7.27560311e-01 
 4.26000000e-07  4.26000000e-07  1.41007717e-06  1.00819192e-06  0.00000000e+00  1.40969634e-06  6.96033805e-01  7.27560313e-01 
 4.27000000e-07  4.27000000e-07  1.41100372e-06  1.00819190e-06  0.00000000e+00  1.41062262e-06  6.96033806e-01  7.27560310e-01 
 4.28000000e-07  4.28000000e-07  1.41193016e-06  1.00819193e-06  0.00000000e+00  1.41154879e-06  6.96033804e-01  7.27560312e-01 
 4.29000000e-07  4.29000000e-07  1.41285641e-06  1.00819191e-06  3.55271368e-15  1.41247478e-06  6.96033805e-01  7.27560312e-01 
 4.30000000e-07  4.30000000e-07  1.41378255e-06  1.00819193e-06  7.10542736e-15  1.41340064e-06  6.96033804e-01  7.27560311e-01 
 4.31000000e-07  4.31000000e-07  1.41470850e-06  1.00819190e-06  3.55271368e-15  1.41432632e-06  6.96033806e-01  7.27560310e-01 
 4.32000000e-07  4.32000000e-07  1.41563435e-06  1.00819192e-06  3.55271368e-15  1.41525190e-06  6.96033805e-01  7.27560311e-01 
 4.33000000e-07  4.33000000e-07  1.41656003e-06  1.00819191e-06  3.55271368e-15  1.41617731e-06  6.96033805e-01  7.27560313e-01 
 4.34000000e-07  4.34000000e-07  1.41748557e-06  1.00819191e-06  7.10542736e-15  1.41710257e-06  6.96033805e-01  7.27560310e-01 
 4.35000000e-07  4.35000000e-07  1.41841096e-06  1.00819192e-06  1.06581410e-14  1.41802770e-06  6.96033805e-01  7.27560313e-01 
 4.36000000e-07  4.36000000e-07  1.41933621e-06  1.00819193e-06  3.55271368e-15  1.41895267e-06  6.96033804e-01  7.27560311e-01 
 4.37000000e-07  4.37000000e-07  1.42026131e-06  1.00819192e-06  3.55271368e-15  1.41987748e-06  6.96033805e-01  7.27560312e-01 
 4.38000000e-07  4.38000000e-07  1.42118625e-06  1.00819191e-06  3.55271368e-15  1.42080216e-06  6.96033805e-01  7.27560310e-01 
 4.39000000e-07  4.39000000e-07  1.42211107e-06  1.00819192e-06  0.00000000e+00  1.42172670e-06  6.96033804e-01  7.27560312e-01 
 4.40000000e-07  4.40000000e-07  1.42303570e-06  1.00819191e-06  7.10542736e-15  1.42265106e-06  6.96033805e-01  7.27560310e-01 
 4.41000000e-07  4.41000000e-07  1.42396022e-06  1.00819192e-06  3.55271368e-15  1.42357530e-06  6.96033805e-01  7.27560313e-01 
 4.42000000e-07  4.42000000e-07  1.42488456e-06  1.00819191e-06  3.55271368e-15  1.42449937e-06  6.96033806e-01  7.27560309e-01 
 4.43000000e-07  4.43000000e-07  1.42580879e-06  1.00819193e-06  3.55271368e-15  1.42542332e-06  6.96033804e-01  7.27560313e-01 
 4.44000000e-07  4.44000000e-07  1.42673284e-06  1.00819191e-06  0.00000000e+00  1.42634709e-06  6.96033806e-01  7.27560310e-01 
 4.45000000e-07  4.45000000e-07  1.42765673e-06  1.00819191e-06  7.10542736e-15  1.42727073e-06  6.96033805e-01  7.27560311e-01 
 4.46000000e-07  4.46000000e-07  1.42858050e-06  1.00819192e-06  7.10542736e-15  1.42819422e-06  6.96033805e-01  7.27560310e-01 
 4.47000000e-07  4.47000000e-07  1.42950411e-06  1.00819191e-06  7.10542736e-15  1.42911756e-06  6.96033805e-01  7.27560312e-01 
 4.48000000e-07  4.48000000e-07  1.43042758e-06  1.00819192e-06  3.55271368e-15  1.43004075e-06  6.96033805e-01  7.27560310e-01 
 4.49000000e-07  4.49000000e-07  1.43135090e-06  1.00819192e-06  7.10542736e-15  1.43096380e-06  6.96033804e-01  7.27560313e-01 
 4.50000000e-07  4.50000000e-07  1.43227406e-06  1.00819192e-06  7.10542736e-15  1.43188669e-06  6.96033804e-01  7.27560310e-01 
 4.51000000e-07  4.51000000e-07  1.43319707e-06  1.00819192e-06  3.55271368e-15  1.43280943e-06  6.96033805e-01  7.27560311e-01 
 4.52000000e-07  4.52000000e-07  1.43411994e-06  1.00819192e-06  3.55271368e-15  1.43373202e-06  6.96033804e-01  7.27560311e-01 
 4.53000000e-07  4.53000000e-07  1.43504266e-06  1.00819192e-06  0.00000000e+00  1.43465446e-06  6.96033805e-01  7.27560311e-01 
 4.54000000e-07  4.54000000e-07  1.43596521e-06  1.00819192e-06  3.55271368e-15  1.43557675e-06  6.96033805e-01  7.27560310e-01 
 4.55000000e-07  4.55000000e-07  1.43688763e-06  1.00819191e-06  3.55271368e-15  1.43649889e-06  6.96033805e-01  7.27560311e-01 
 4.56000000e-07  4.56000000e-07  1.43780989e-06  1.00819192e-06  3.55271368e-15  1.43742089e-06  6.96033805e-01  7.27560310e-01 
 4.57000000e-07  4.57000000e-07  1.43873200e-06  1.00819192e-06  7.10542736e-15  1.43834273e-06  6.96033805e-01  7.27560312e-01 
 4.58000000e-07  4.58000000e-07  1.43965398e-06  1.00819193e-06  0.00000000e+00  1.43926443e-06  6.96033804e-01  7.27560312e-01 
 4.59000000e-07  4.59000000e-07  1.44057577e-06  1.00819190e-06  3.55271368e-15  1.44018594e-06  6.96033806e-01  7.27560311e-01 
 4.60000000e-07  4.60000000e-07  1.44149745e-06  1.00819192e-06  3.55271368e-15  1.44110735e-06  6.96033805e-01  7.27560310e-01 
 4.61000000e-07  4.61000000e-07  1.44241896e-06  1.00819192e-06  7.10542736e-15  1.44202859e-06  6.96033805e-01  7.27560315e-01 
 4.62000000e-07  4.62000000e-07  1.44334030e-06  1.00819191e-06  7.10542736e-15  1.44294966e-06  6.96033806e-01  7.27560309e-01 
 4.63000000e-07  4.63000000e-07  1.44426153e-06  1.00819193e-06  7.10542736e-15  1.44387062e-06  6.96033804e-01  7.27560313e-01 
 4.64000000e-07  4.64000000e-07  1.44518258e-06  1.00819192e-06  3.55271368e-15  1.44479139e-06  6.96033804e-01  7.27560311e-01 
 4.65000000e-07  4.65000000e-07  1.44610348e-06  1.00819193e-06  3.55271368e-15  1.44571203e-06  6.96033804e-01  7.27560313e-01 
 4.66000000e-07  4.66000000e-07  1.44702422e-06  1.00819191e-06  3.55271368e-15  1.44663249e-06  6.96033805e-01  7.27560309e-01 
 4.67000000e-07  4.67000000e-07  1.44794483e-06  1.00819191e-06  3.55271368e-15  1.44755283e-06  6.96033805e-01  7.27560313e-01 
 4.68000000e-07  4.68000000e-07  1.44886527e-06  1.00819190e-06  3.55271368e-15  1.44847299e-06  6.96033806e-01  7.27560309e-01 
 4.69000000e-07  4.69000000e-07  1.44978556e-06  1.00819191e-06  7.10542736e-15  1.44939302e-06  6.96033806e-01  7.27560313e-01 
 4.70000000e-07  4.70000000e-07  1.45070571e-06  1.00819191e-06  3.55271368e-15  1.45031289e-06  6.96033806e-01  7.27560310e-01 
 4.71000000e-07  4.71000000e-07  1.45162572e-06  1.00819191e-06  0.00000000e+00  1.45123262e-06  6.96033805e-01  7.27560312e-01 
 4.72000000e-07  4.72000000e-07  1.45254555e-06  1.00819191e-06  3.55271368e-15  1.45215218e-06  6.96033805e-01  7.27560311e-01 
 4.73000000e-07  4.73000000e-07  1.45346525e-06  1.00819192e-06  0.00000000e+00  1.45307161e-06  6.96033805e-01  7.27560309e-01 
 4.74000000e-07  4.74000000e-07  1.45438476e-06  1.00819190e-06  7.10542736e-15  1.45399085e-06  6.96033806e-01  7.27560312e-01 
 4.75000000e-07  4.75000000e-07  1.45530417e-06  1.00819193e-06  0.00000000e+00  1.45490998e-06  6.96033804e-01  7.27560311e-01 
 4.76000000e-07  4.76000000e-07  1.45622337e-06  1.00819191e-06  0.00000000e+00  1.45582892e-06  6.96033805e-01  7.27560312e-01 
 4.77000000e-07  4.77000000e-07  1.45714245e-06  1.00819191e-06  3.55271368e-15  1.45674771e-06  6.96033806e-01  7.27560310e-01 
 4.78000000e-07  4.78000000e-07  1.45806139e-06  1.00819193e-06  7.10542736e-15  1.45766639e-06  6.96033804e-01  7.27560313e-01 
 4.79000000e-07  4.79000000e-07  1.45898012e-06  1.00819191e-06  7.10542736e-15  1.45858486e-06  6.96033806e-01  7.27560311e-01 
 4.80000000e-07  4.80000000e-07  1.45989875e-06  1.00819192e-06  3.55271368e-15  1.45950321e-06  6.96033805e-01  7.27560310e-01 
 4.81000000e-07  4.81000000e-07  1.46081721e-06  1.00819191e-06  0.00000000e+00  1.46042139e-06  6.96033805e-01  7.27560313e-01 
 4.82000000e-07  4.82000000e-07  1.46173550e-06  1.00819191e-06  3.55271368e-15  1.46133941e-06  6.96033806e-01  7.27560308e-01 
 4.83000000e-07  4.83000000e-07  1.46265369e-06  1.00819193e-06  0.00000000e+00  1.46225732e-06  6.96033804e-01  7.27560312e-01 
 4.84000000e-07  4.84000000e-07  1.46357167e-06  1.00819192e-06  0.00000000e+00  1.46317504e-06  6.96033804e-01  7.27560312e-01 
 4.85000000e-07  4.85000000e-07  1.46448950e-06  1.00819192e-06  3.55271368e-15  1.46409260e-06  6.96033805e-01  7.27560313e-01 
 4.86000000e-07  4.86000000e-07  1.46540718e-06  1.00819191e-06  3.55271368e-15  1.46501001e-06  6.96033805e-01  7.27560309e-01 
 4.87000000e-07  4.87000000e-07  1.46632472e-06  1.00819192e-06  7.10542736e-15  1.46592728e-06  6.96033804e-01  7.27560312e-01 
 4.88000000e-07  4.88000000e-07  1.46724208e-06  1.00819191e-06  3.55271368e-15  1.46684436e-06  6.96033806e-01  7.27560312e-01 
 4.89000000e-07  4.89000000e-07  1.46815933e-06  1.00819193e-06  3.55271368e-15  1.46776134e-06  6.96033804e-01  7.27560310e-01 
 4.90000000e-07  4.90000000e-07  1.46907638e-06  1.00819191e-06  3.55271368e-15  1.46867812e-06  6.96033805e-01  7.27560310e-01 
 4.91000000e-07  4.91000000e-07  1.46999329e-06  1.00819192e-06  7.10542736e-15  1.46959476e-06  6.96033805e-01  7.27560310e-01 
 4.92000000e-07  4.92000000e-07  1.47091004e-06  1.00819191e-06  7.10542736e-15  1.47051124e-06  6.96033806e-01  7.27560310e-01 
 4.93000000e-07  4.93000000e-07  1.47182666e-06  1.00819192e-06  3.55271368e-15  1.47142758e-06  6.96033805e-01  7.27560311e-01 
 4.94000000e-07  4.94000000e-07  1.47274309e-06  1.00819192e-06  3.55271368e-15  1.47234375e-06  6.96033804e-01  7.27560311e-01 
 4.95000000e-07  4.95000000e-07  1.47365938e-06  1.00819191e-06  3.55271368e-15  1.47325976e-06  6.96033805e-01  7.27560312e-01 
 4.96000000e-07  4.96000000e-07  1.47457552e-06  1.00819193e-06  3.55271368e-15  1.47417563e-06  6.96033804e-01  7.27560311e-01 
 4.97000000e-07  4.97000000e-07  1.47549150e-06  1.00819193e-06  3.55271368e-15  1.47509134e-06  6.96033804e-01  7.27560313e-01 
 4.98000000e-07  4.98000000e-07  1.47640730e-06  1.00819192e-06  7.10542736e-15  1.47600687e-06  6.96033805e-01  7.27560309e-01 
 4.99000000e-07  4.99000000e-07  1.47732295e-06  1.00819191e-06  0.00000000e+00  1.47692225e-06  6.96033806e-01  7.27560311e-01 
 5.00000000e-07  5.00000000e-07  1.47823848e-06  1.00819193e-06  3.55271368e-15  1.47783751e-06  6.96033804e-01  7.27560311e-01 
 5.01000000e-07  5.01000000e-07  1.47915383e-06  1.00819192e-06  0.00000000e+00  1.47875259e-06  6.96033805e-01  7.27560312e-01 
 5.02000000e-07  5.02000000e-07  1.48006901e-06  1.00819191e-06  0.00000000e+00  1.47966749e-06  6.96033806e-01  7.27560309e-01 
 5.03000000e-07  5.03000000e-07  1.48098406e-06  1.00819193e-06  0.00000000e+00  1.48058228e-06  6.96033804e-01  7.27560314e-01 
 5.04000000e-07  5.04000000e-07  1.48189892e-06  1.00819192e-06  7.10542736e-15  1.48149687e-06  6.96033805e-01  7.27560310e-01 
 5.05000000e-07  5.05000000e-07  1.48281365e-06  1.00819192e-06  3.55271368e-15  1.48241132e-06  6.96033805e-01  7.27560312e-01 
 5.06000000e-07  5.06000000e-07  1.48372821e-06  1.00819192e-06  3.55271368e-15  1.48332561e-06  6.96033805e-01  7.27560310e-01 
 5.07000000e-07  5.07000000e-07  1.48464263e-06  1.00819193e-06  3.55271368e-15  1.48423976e-06  6.96033804e-01  7.27560313e-01 
 5.08000000e-07  5.08000000e-07  1.48555686e-06  1.00819192e-06  3.55271368e-15  1.48515372e-06  6.96033805e-01  7.27560312e-01 
 5.09000000e-07  5.09000000e-07  1.48647095e-06  1.00819192e-06  7.10542736e-15  1.48606755e-06  6.96033805e-01  7.27560309e-01 
 5.10000000e-07  5.10000000e-07  1.48738488e-06  1.00819191e-06  3.55271368e-15  1.48698120e-06  6.96033805e-01  7.27560312e-01 
 5.11000000e-07  5.11000000e-07  1.48829865e-06  1.00819192e-06  7.10542736e-15  1.48789471e-06  6.96033805e-01  7.27560312e-01 
 5.12000000e-07  5.12000000e-07  1.48921226e-06  1.00819191e-06  3.55271368e-15  1.48880804e-06  6.96033806e-01  7.27560312e-01 
 5.13000000e-07  5.13000000e-07  1.49012573e-06  1.00819192e-06  0.00000000e+00  1.48972124e-06  6.96033804e-01  7.27560311e-01 
 5.14000000e-07  5.14000000e-07  1.49103902e-06  1.00819191e-06  3.55271368e-15  1.49063426e-06  6.96033805e-01  7.27560311e-01 
 5.15000000e-07  5.15000000e-07  1.49195216e-06  1.00819191e-06  3.55271368e-15  1.49154713e-06  6.96033805e-01  7.27560311e-01 
 5.16000000e-07  5.16000000e-07  1.49286514e-06  1.00819192e-06  3.55271368e-15  1.49245984e-06  6.96033805e-01  7.27560312e-01 
 5.17000000e-07  5.17000000e-07  1.49377796e-06  1.00819191e-06  3.55271368e-15  1.49337238e-06  6.96033806e-01  7.27560309e-01 
 5.18000000e-07  5.18000000e-07  1.49469064e-06  1.00819193e-06  3.55271368e-15  1.49428479e-06  6.96033804e-01  7.27560314e-01 
 5.19000000e-07  5.19000000e-07  1.49560312e-06  1.00819191e-06  7.10542736e-15  1.49519701e-06  6.96033806e-01  7.27560309e-01 
 5.20000000e-07  5.20000000e-07  1.49651549e-06  1.00819192e-06  7.10542736e-15  1.49610910e-06  6.96033804e-01  7.27560312e-01 
 5.21000000e-07  5.21000000e-07  1.49742766e-06  1.00819193e-06  7.10542736e-15  1.49702101e-06  6.96033804e-01  7.27560312e-01 
 5.22000000e-07  5.22000000e-07  1.49833968e-06  1.00819191e-06  3.55271368e-15  1.49793275e-06  6.96033805e-01  7.27560310e-01 
 5.23000000e-07  5.23000000e-07  1.49925154e-06  1.00819192e-06  3.55271368e-15  1.49884435e-06  6.96033805e-01  7.27560311e-01 
 5.24000000e-07  5.24000000e-07  1.50016325e-06  1.00819191e-06  3.55271368e-15  1.49975578e-06  6.96033805e-01  7.27560311e-01 
 5.25000000e-07  5.25000000e-07  1.50107480e-06  1.00819191e-06  3.55271368e-15  1.50066705e-06  6.96033805e-01  7.27560310e-01 
 5.26000000e-07  5.26000000e-07  1.50198619e-06  1.00819193e-06  3.55271368e-15  1.50157818e-06  6.96033804e-01  7.27560309e-01 
 5.27000000e-07  5.27000000e-07  1.50289740e-06  1.00819192e-06  7.10542736e-15  1.50248913e-06  6.96033805e-01  7.27560313e-01 
 5.28000000e-07  5.28000000e-07  1.50380847e-06  1.00819192e-06  0.00000000e+00  1.50339992e-06  6.96033804e-01  7.27560311e-01 
 5.29000000e-07  5.29000000e-07  1.50471937e-06  1.00819192e-06  3.55271368e-15  1.50431056e-06  6.96033805e-01  7.27560311e-01 
 5.30000000e-07  5.30000000e-07  1.50563012e-06  1.00819192e-06  0.00000000e+00  1.50522103e-06  6.96033804e-01  7.27560311e-01 
 5.31000000e-07  5.31000000e-07  1.50654067e-06  1.00819191e-06  3.55271368e-15  1.50613133e-06  6.96033805e-01  7.27560310e-01 
 5.32000000e-07  5.32000000e-07  1.50745112e-06  1.00819193e-06  3.55271368e-15  1.50704149e-06  6.96033804e-01  7.27560311e-01 
 5.33000000e-07  5.33000000e-07  1.50836136e-06  1.00819191e-06  3.55271368e-15  1.50795146e-06  6.96033805e-01  7.27560311e-01 
 5.34000000e-07  5.34000000e-07  1.50927146e-06  1.00819191e-06  7.10542736e-15  1.50886129e-06  6.96033805e-01  7.27560310e-01 
 5.35000000e-07  5.35000000e-07  1.51018138e-06  1.00819191e-06  7.10542736e-15  1.50977095e-06  6.96033806e-01  7.27560311e-01 
 5.36000000e-07  5.36000000e-07  1.51109118e-06  1.00819193e-06  3.55271368e-15  1.51068048e-06  6.96033804e-01  7.27560310e-01 
 5.37000000e-07  5.37000000e-07  1.51200079e-06  1.00819192e-06  7.10542736e-15  1.51158982e-06  6.96033805e-01  7.27560312e-01 
 5.38000000e-07  5.38000000e-07  1.51291023e-06  1.00819191e-06  0.00000000e+00  1.51249899e-06  6.96033805e-01  7.27560312e-01 
 5.39000000e-07  5.39000000e-07  1.51381953e-06  1.00819192e-06  3.55271368e-15  1.51340801e-06  6.96033804e-01  7.27560309e-01 
 5.40000000e-07  5.40000000e-07  1.51472865e-06  1.00819192e-06  3.55271368e-15  1.51431687e-06  6.96033805e-01  7.27560312e-01 
 5.41000000e-07  5.41000000e-07  1.51563760e-06  1.00819190e-06  7.10542736e-15  1.51522554e-06  6.96033806e-01  7.27560310e-01 
 5.42000000e-07  5.42000000e-07  1.51654641e-06  1.00819191e-06  7.10542736e-15  1.51613409e-06  6.96033805e-01  7.27560309e-01 
 5.43000000e-07  5.43000000e-07  1.51745507e-06  1.00819193e-06  3.55271368e-15  1.51704247e-06  6.96033804e-01  7.27560311e-01 
 5.44000000e-07  5.44000000e-07  1.51836351e-06  1.00819191e-06  3.55271368e-15  1.51795066e-06  6.96033806e-01  7.27560312e-01 
 5.45000000e-07  5.45000000e-07  1.51927184e-06  1.00819193e-06  7.10542736e-15  1.51885871e-06  6.96033804e-01  7.27560311e-01 
 5.46000000e-07  5.46000000e-07  1.52017997e-06  1.00819190e-06  7.10542736e-15  1.51976658e-06  6.96033806e-01  7.27560313e-01 
 5.47000000e-07  5.47000000e-07  1.52108797e-06  1.00819191e-06  3.55271368e-15  1.52067430e-06  6.96033805e-01  7.27560310e-01 
 5.48000000e-07  5.48000000e-07  1.52199580e-06  1.00819191e-06  0.00000000e+00  1.52158185e-06  6.96033805e-01  7.27560310e-01 
 5.49000000e-07  5.49000000e-07  1.52290346e-06  1.00819192e-06  3.55271368e-15  1.52248925e-06  6.96033804e-01  7.27560310e-01 
 5.50000000e-07  5.50000000e-07  1.52381097e-06  1.00819192e-06  0.00000000e+00  1.52339648e-06  6.96033804e-01  7.27560313e-01 
 5.51000000e-07  5.51000000e-07  1.52471829e-06  1.00819192e-06  3.55271368e-15  1.52430355e-06  6.96033804e-01  7.27560310e-01 
 5.52000000e-07  5.52000000e-07  1.52562546e-06  1.00819192e-06  3.55271368e-15  1.52521044e-06  6.96033805e-01  7.27560312e-01 
 5.53000000e-07  5.53000000e-07  1.52653245e-06  1.00819192e-06  3.55271368e-15  1.52611717e-06  6.96033805e-01  7.27560312e-01 
 5.54000000e-07  5.54000000e-07  1.52743928e-06  1.00819192e-06  7.10542736e-15  1.52702374e-06  6.96033805e-01  7.27560312e-01 
 5.55000000e-07  5.55000000e-07  1.52834597e-06  1.00819191e-06  3.55271368e-15  1.52793014e-06  6.96033805e-01  7.27560309e-01 
 5.56000000e-07  5.56000000e-07  1.52925248e-06  1.00819191e-06  3.55271368e-15  1.52883639e-06  6.96033805e-01  7.27560311e-01 
 5.57000000e-07  5.57000000e-07  1.53015884e-06  1.00819191e-06  0.00000000e+00  1.52974247e-06  6.96033805e-01  7.27560310e-01 
 5.58000000e-07  5.58000000e-07  1.53106500e-06  1.00819191e-06  7.10542736e-15  1.53064838e-06  6.96033806e-01  7.27560311e-01 
 5.59000000e-07  5.59000000e-07  1.53197103e-06  1.00819191e-06  3.55271368e-15  1.53155413e-06  6.96033806e-01  7.27560310e-01 
 5.60000000e-07  5.60000000e-07  1.53287690e-06  1.00819193e-06  7.10542736e-15  1.53245973e-06  6.96033804e-01  7.27560314e-01 
 5.61000000e-07  5.61000000e-07  1.53378258e-06  1.00819192e-06  7.10542736e-15  1.53336515e-06  6.96033804e-01  7.27560312e-01 
