 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 4.96000000e-07  4.96000000e-07  4.67375372e-07  1.00819192e-06  9.96610773e-07  1.46398528e-06  4.73428247e-07  6.96033805e-01  7.27560310e-01 
 4.97000000e-07  4.97000000e-07  4.68269425e-07  1.00819191e-06  9.96612952e-07  1.46488152e-06  4.74331039e-07  6.96033805e-01  7.27560312e-01 
 4.98000000e-07  4.98000000e-07  4.69163306e-07  1.00819192e-06  9.96615141e-07  1.46577759e-06  4.75233655e-07  6.96033805e-01  7.27560311e-01 
 4.99000000e-07  4.99000000e-07  4.70057012e-07  1.00819192e-06  9.96617313e-07  1.46667347e-06  4.76136090e-07  6.96033805e-01  7.27560313e-01 
 5.00000000e-07  5.00000000e-07  4.70950535e-07  1.00819191e-06  9.96619484e-07  1.46756916e-06  4.77038333e-07  6.96033805e-01  7.27560311e-01 
 5.01000000e-07  5.01000000e-07  4.71843885e-07  1.00819193e-06  9.96621663e-07  1.46846470e-06  4.77940395e-07  6.96033804e-01  7.27560312e-01 
 5.02000000e-07  5.02000000e-07  4.72737060e-07  1.00819191e-06  9.96623809e-07  1.46936001e-06  4.78842279e-07  6.96033806e-01  7.27560310e-01 
 5.03000000e-07  5.03000000e-07  4.73630056e-07  1.00819192e-06  9.96625980e-07  1.47025518e-06  4.79743971e-07  6.96033805e-01  7.27560310e-01 
 5.04000000e-07  5.04000000e-07  4.74522887e-07  1.00819192e-06  9.96628136e-07  1.47115017e-06  4.80645501e-07  6.96033805e-01  7.27560314e-01 
 5.05000000e-07  5.05000000e-07  4.75415520e-07  1.00819193e-06  9.96630295e-07  1.47204496e-06  4.81546824e-07  6.96033804e-01  7.27560311e-01 
 5.06000000e-07  5.06000000e-07  4.76307996e-07  1.00819191e-06  9.96632425e-07  1.47293956e-06  4.82447982e-07  6.96033805e-01  7.27560311e-01 
 5.07000000e-07  5.07000000e-07  4.77200281e-07  1.00819191e-06  9.96634567e-07  1.47383399e-06  4.83348945e-07  6.96033805e-01  7.27560310e-01 
 5.08000000e-07  5.08000000e-07  4.78092394e-07  1.00819191e-06  9.96636711e-07  1.47472825e-06  4.84249730e-07  6.96033805e-01  7.27560311e-01 
 5.09000000e-07  5.09000000e-07  4.78984330e-07  1.00819192e-06  9.96638853e-07  1.47562233e-06  4.85150328e-07  6.96033804e-01  7.27560311e-01 
 5.10000000e-07  5.10000000e-07  4.79876086e-07  1.00819192e-06  9.96640978e-07  1.47651621e-06  4.86050742e-07  6.96033805e-01  7.27560310e-01 
 5.11000000e-07  5.11000000e-07  4.80767667e-07  1.00819193e-06  9.96643115e-07  1.47740993e-06  4.86950977e-07  6.96033804e-01  7.27560314e-01 
 5.12000000e-07  5.12000000e-07  4.81659059e-07  1.00819191e-06  9.96645229e-07  1.47830343e-06  4.87851014e-07  6.96033805e-01  7.27560310e-01 
 5.13000000e-07  5.13000000e-07  4.82550293e-07  1.00819192e-06  9.96647355e-07  1.47919679e-06  4.88750886e-07  6.96033804e-01  7.27560314e-01 
 5.14000000e-07  5.14000000e-07  4.83441330e-07  1.00819191e-06  9.96649456e-07  1.48008993e-06  4.89650557e-07  6.96033806e-01  7.27560309e-01 
 5.15000000e-07  5.15000000e-07  4.84332194e-07  1.00819191e-06  9.96651567e-07  1.48098291e-06  4.90550053e-07  6.96033806e-01  7.27560312e-01 
 5.16000000e-07  5.16000000e-07  4.85222879e-07  1.00819193e-06  9.96653693e-07  1.48187572e-06  4.91449360e-07  6.96033804e-01  7.27560311e-01 
 5.17000000e-07  5.17000000e-07  4.86113395e-07  1.00819191e-06  9.96655784e-07  1.48276832e-06  4.92348489e-07  6.96033805e-01  7.27560313e-01 
 5.18000000e-07  5.18000000e-07  4.87003721e-07  1.00819191e-06  9.96657880e-07  1.48366075e-06  4.93247427e-07  6.96033805e-01  7.27560310e-01 
 5.19000000e-07  5.19000000e-07  4.87893869e-07  1.00819193e-06  9.96660001e-07  1.48455302e-06  4.94146179e-07  6.96033804e-01  7.27560313e-01 
 5.20000000e-07  5.20000000e-07  4.88783842e-07  1.00819192e-06  9.96662079e-07  1.48544507e-06  4.95044751e-07  6.96033805e-01  7.27560311e-01 
 5.21000000e-07  5.21000000e-07  4.89673640e-07  1.00819190e-06  9.96664149e-07  1.48633693e-06  4.95943139e-07  6.96033806e-01  7.27560312e-01 
 5.22000000e-07  5.22000000e-07  4.90563252e-07  1.00819192e-06  9.96666254e-07  1.48722865e-06  4.96841336e-07  6.96033804e-01  7.27560311e-01 
 5.23000000e-07  5.23000000e-07  4.91452679e-07  1.00819192e-06  9.96668335e-07  1.48812016e-06  4.97739344e-07  6.96033804e-01  7.27560312e-01 
 5.24000000e-07  5.24000000e-07  4.92341929e-07  1.00819192e-06  9.96670408e-07  1.48901148e-06  4.98637168e-07  6.96033805e-01  7.27560313e-01 
 5.25000000e-07  5.25000000e-07  4.93231001e-07  1.00819191e-06  9.96672476e-07  1.48990262e-06  4.99534810e-07  6.96033805e-01  7.27560308e-01 
 5.26000000e-07  5.26000000e-07  4.94119897e-07  1.00819193e-06  9.96674558e-07  1.49079360e-06  5.00432265e-07  6.96033804e-01  7.27560314e-01 
 5.27000000e-07  5.27000000e-07  4.95008605e-07  1.00819193e-06  9.96676622e-07  1.49168438e-06  5.01329529e-07  6.96033804e-01  7.27560312e-01 
 5.28000000e-07  5.28000000e-07  4.95897135e-07  1.00819192e-06  9.96678676e-07  1.49257496e-06  5.02226612e-07  6.96033805e-01  7.27560314e-01 
 5.29000000e-07  5.29000000e-07  4.96785484e-07  1.00819192e-06  9.96680740e-07  1.49346538e-06  5.03123505e-07  6.96033804e-01  7.27560312e-01 
 5.30000000e-07  5.30000000e-07  4.97673655e-07  1.00819192e-06  9.96682791e-07  1.49435559e-06  5.04020211e-07  6.96033805e-01  7.27560314e-01 
 5.31000000e-07  5.31000000e-07  4.98561636e-07  1.00819192e-06  9.96684840e-07  1.49524563e-06  5.04916724e-07  6.96033805e-01  7.27560311e-01 
 5.32000000e-07  5.32000000e-07  4.99449451e-07  1.00819191e-06  9.96686875e-07  1.49613547e-06  5.05813066e-07  6.96033806e-01  7.27560312e-01 
 5.33000000e-07  5.33000000e-07  5.00337075e-07  1.00819192e-06  9.96688930e-07  1.49702515e-06  5.06709209e-07  6.96033805e-01  7.27560310e-01 
 5.34000000e-07  5.34000000e-07  5.01224521e-07  1.00819193e-06  9.96690980e-07  1.49791465e-06  5.07605170e-07  6.96033804e-01  7.27560313e-01 
 5.35000000e-07  5.35000000e-07  5.02111785e-07  1.00819191e-06  9.96692998e-07  1.49880393e-06  5.08500943e-07  6.96033805e-01  7.27560310e-01 
 5.36000000e-07  5.36000000e-07  5.02998862e-07  1.00819193e-06  9.96695048e-07  1.49969306e-06  5.09396522e-07  6.96033804e-01  7.27560311e-01 
 5.37000000e-07  5.37000000e-07  5.03885769e-07  1.00819190e-06  9.96697052e-07  1.50058197e-06  5.10291924e-07  6.96033806e-01  7.27560310e-01 
 5.38000000e-07  5.38000000e-07  5.04772483e-07  1.00819193e-06  9.96699109e-07  1.50147074e-06  5.11187129e-07  6.96033804e-01  7.27560311e-01 
 5.39000000e-07  5.39000000e-07  5.05659022e-07  1.00819192e-06  9.96701118e-07  1.50235929e-06  5.12082156e-07  6.96033805e-01  7.27560313e-01 
 5.40000000e-07  5.40000000e-07  5.06545380e-07  1.00819190e-06  9.96703118e-07  1.50324764e-06  5.12976991e-07  6.96033806e-01  7.27560309e-01 
 5.41000000e-07  5.41000000e-07  5.07431549e-07  1.00819192e-06  9.96705149e-07  1.50413584e-06  5.13871634e-07  6.96033805e-01  7.27560312e-01 
 5.42000000e-07  5.42000000e-07  5.08317530e-07  1.00819191e-06  9.96707151e-07  1.50502383e-06  5.14766082e-07  6.96033805e-01  7.27560309e-01 
 5.43000000e-07  5.43000000e-07  5.09203337e-07  1.00819191e-06  9.96709156e-07  1.50591165e-06  5.15660355e-07  6.96033806e-01  7.27560314e-01 
 5.44000000e-07  5.44000000e-07  5.10088956e-07  1.00819192e-06  9.96711169e-07  1.50679928e-06  5.16554425e-07  6.96033805e-01  7.27560310e-01 
 5.45000000e-07  5.45000000e-07  5.10974401e-07  1.00819193e-06  9.96713180e-07  1.50768673e-06  5.17448320e-07  6.96033804e-01  7.27560313e-01 
 5.46000000e-07  5.46000000e-07  5.11859662e-07  1.00819193e-06  9.96715176e-07  1.50857398e-06  5.18342026e-07  6.96033804e-01  7.27560311e-01 
 5.47000000e-07  5.47000000e-07  5.12744734e-07  1.00819193e-06  9.96717167e-07  1.50946105e-06  5.19235542e-07  6.96033804e-01  7.27560313e-01 
 5.48000000e-07  5.48000000e-07  5.13629624e-07  1.00819191e-06  9.96719141e-07  1.51034791e-06  5.20128858e-07  6.96033805e-01  7.27560312e-01 
 5.49000000e-07  5.49000000e-07  5.14514332e-07  1.00819193e-06  9.96721150e-07  1.51123462e-06  5.21021996e-07  6.96033804e-01  7.27560310e-01 
 5.50000000e-07  5.50000000e-07  5.15398856e-07  1.00819191e-06  9.96723108e-07  1.51212111e-06  5.21914942e-07  6.96033805e-01  7.27560311e-01 
 5.51000000e-07  5.51000000e-07  5.16283194e-07  1.00819192e-06  9.96725101e-07  1.51300744e-06  5.22807696e-07  6.96033804e-01  7.27560310e-01 
 5.52000000e-07  5.52000000e-07  5.17167345e-07  1.00819192e-06  9.96727074e-07  1.51389357e-06  5.23700256e-07  6.96033805e-01  7.27560313e-01 
 5.53000000e-07  5.53000000e-07  5.18051314e-07  1.00819191e-06  9.96729037e-07  1.51477950e-06  5.24592633e-07  6.96033805e-01  7.27560311e-01 
 5.54000000e-07  5.54000000e-07  5.18935096e-07  1.00819192e-06  9.96731016e-07  1.51566527e-06  5.25484812e-07  6.96033805e-01  7.27560310e-01 
 5.55000000e-07  5.55000000e-07  5.19818698e-07  1.00819192e-06  9.96732982e-07  1.51655083e-06  5.26376808e-07  6.96033805e-01  7.27560312e-01 
 5.56000000e-07  5.56000000e-07  5.20702114e-07  1.00819192e-06  9.96734943e-07  1.51743621e-06  5.27268609e-07  6.96033805e-01  7.27560310e-01 
 5.57000000e-07  5.57000000e-07  5.21585351e-07  1.00819192e-06  9.96736901e-07  1.51832140e-06  5.28160229e-07  6.96033805e-01  7.27560311e-01 
 5.58000000e-07  5.58000000e-07  5.22468399e-07  1.00819192e-06  9.96738855e-07  1.51920640e-06  5.29051652e-07  6.96033805e-01  7.27560310e-01 
 5.59000000e-07  5.59000000e-07  5.23351265e-07  1.00819191e-06  9.96740795e-07  1.52009121e-06  5.29942890e-07  6.96033806e-01  7.27560310e-01 
 5.60000000e-07  5.60000000e-07  5.24233936e-07  1.00819192e-06  9.96742759e-07  1.52097585e-06  5.30833924e-07  6.96033805e-01  7.27560312e-01 
 5.61000000e-07  5.61000000e-07  5.25116427e-07  1.00819190e-06  9.96744690e-07  1.52186027e-06  5.31724777e-07  6.96033806e-01  7.27560311e-01 
 5.62000000e-07  5.62000000e-07  5.25998733e-07  1.00819193e-06  9.96746657e-07  1.52274454e-06  5.32615440e-07  6.96033804e-01  7.27560311e-01 
 5.63000000e-07  5.63000000e-07  5.26880847e-07  1.00819192e-06  9.96748597e-07  1.52362859e-06  5.33505898e-07  6.96033805e-01  7.27560311e-01 
 5.64000000e-07  5.64000000e-07  5.27762793e-07  1.00819192e-06  9.96750527e-07  1.52451247e-06  5.34396188e-07  6.96033805e-01  7.27560313e-01 
 5.65000000e-07  5.65000000e-07  5.28644538e-07  1.00819191e-06  9.96752449e-07  1.52539613e-06  5.35286268e-07  6.96033806e-01  7.27560310e-01 
 5.66000000e-07  5.66000000e-07  5.29526099e-07  1.00819191e-06  9.96754379e-07  1.52627963e-06  5.36176160e-07  6.96033805e-01  7.27560312e-01 
 5.67000000e-07  5.67000000e-07  5.30407480e-07  1.00819192e-06  9.96756309e-07  1.52716294e-06  5.37065867e-07  6.96033805e-01  7.27560310e-01 
 5.68000000e-07  5.68000000e-07  5.31288668e-07  1.00819191e-06  9.96758224e-07  1.52804604e-06  5.37955375e-07  6.96033806e-01  7.27560312e-01 
 5.69000000e-07  5.69000000e-07  5.32169670e-07  1.00819192e-06  9.96760152e-07  1.52892897e-06  5.38844691e-07  6.96033805e-01  7.27560310e-01 
 5.70000000e-07  5.70000000e-07  5.33050487e-07  1.00819190e-06  9.96762060e-07  1.52981170e-06  5.39733818e-07  6.96033806e-01  7.27560311e-01 
 5.71000000e-07  5.71000000e-07  5.33931123e-07  1.00819192e-06  9.96763980e-07  1.53069425e-06  5.40622759e-07  6.96033805e-01  7.27560312e-01 
 5.72000000e-07  5.72000000e-07  5.34811560e-07  1.00819190e-06  9.96765879e-07  1.53157659e-06  5.41511494e-07  6.96033806e-01  7.27560310e-01 
 5.73000000e-07  5.73000000e-07  5.35691823e-07  1.00819192e-06  9.96767806e-07  1.53245878e-06  5.42400048e-07  6.96033804e-01  7.27560312e-01 
 5.74000000e-07  5.74000000e-07  5.36571886e-07  1.00819191e-06  9.96769698e-07  1.53334074e-06  5.43288401e-07  6.96033805e-01  7.27560313e-01 
 5.75000000e-07  5.75000000e-07  5.37451768e-07  1.00819192e-06  9.96771606e-07  1.53422253e-06  5.44176560e-07  6.96033805e-01  7.27560310e-01 
 5.76000000e-07  5.76000000e-07  5.38331467e-07  1.00819192e-06  9.96773506e-07  1.53510412e-06  5.45064535e-07  6.96033805e-01  7.27560313e-01 
 5.77000000e-07  5.77000000e-07  5.39210971e-07  1.00819190e-06  9.96775382e-07  1.53598551e-06  5.45952312e-07  6.96033806e-01  7.27560309e-01 
 5.78000000e-07  5.78000000e-07  5.40090292e-07  1.00819192e-06  9.96777288e-07  1.53686674e-06  5.46839898e-07  6.96033805e-01  7.27560313e-01 
 5.79000000e-07  5.79000000e-07  5.40969420e-07  1.00819190e-06  9.96779161e-07  1.53774774e-06  5.47727292e-07  6.96033806e-01  7.27560310e-01 
 5.80000000e-07  5.80000000e-07  5.41848364e-07  1.00819192e-06  9.96781056e-07  1.53862858e-06  5.48614487e-07  6.96033805e-01  7.27560309e-01 
 5.81000000e-07  5.81000000e-07  5.42727120e-07  1.00819192e-06  9.96782944e-07  1.53950922e-06  5.49501491e-07  6.96033805e-01  7.27560311e-01 
 5.82000000e-07  5.82000000e-07  5.43605694e-07  1.00819191e-06  9.96784815e-07  1.54038966e-06  5.50388308e-07  6.96033805e-01  7.27560311e-01 
 5.83000000e-07  5.83000000e-07  5.44484067e-07  1.00819192e-06  9.96786699e-07  1.54126992e-06  5.51274919e-07  6.96033805e-01  7.27560310e-01 
 5.84000000e-07  5.84000000e-07  5.45362260e-07  1.00819192e-06  9.96788565e-07  1.54214998e-06  5.52161344e-07  6.96033805e-01  7.27560311e-01 
 5.85000000e-07  5.85000000e-07  5.46240257e-07  1.00819193e-06  9.96790451e-07  1.54302986e-06  5.53047572e-07  6.96033804e-01  7.27560311e-01 
 5.86000000e-07  5.86000000e-07  5.47118070e-07  1.00819193e-06  9.96792313e-07  1.54390954e-06  5.53933605e-07  6.96033804e-01  7.27560312e-01 
 5.87000000e-07  5.87000000e-07  5.47995697e-07  1.00819191e-06  9.96794158e-07  1.54478901e-06  5.54819447e-07  6.96033806e-01  7.27560313e-01 
 5.88000000e-07  5.88000000e-07  5.48873135e-07  1.00819191e-06  9.96796020e-07  1.54566831e-06  5.55705096e-07  6.96033805e-01  7.27560310e-01 
 5.89000000e-07  5.89000000e-07  5.49750384e-07  1.00819192e-06  9.96797890e-07  1.54654743e-06  5.56590552e-07  6.96033804e-01  7.27560311e-01 
 5.90000000e-07  5.90000000e-07  5.50627432e-07  1.00819191e-06  9.96799731e-07  1.54742632e-06  5.57475798e-07  6.96033806e-01  7.27560311e-01 
 5.91000000e-07  5.91000000e-07  5.51504300e-07  1.00819193e-06  9.96801599e-07  1.54830506e-06  5.58360859e-07  6.96033804e-01  7.27560310e-01 
 5.92000000e-07  5.92000000e-07  5.52380978e-07  1.00819192e-06  9.96803449e-07  1.54918358e-06  5.59245729e-07  6.96033804e-01  7.27560313e-01 
 5.93000000e-07  5.93000000e-07  5.53257467e-07  1.00819191e-06  9.96805277e-07  1.55006190e-06  5.60130403e-07  6.96033805e-01  7.27560310e-01 
 5.94000000e-07  5.94000000e-07  5.54133766e-07  1.00819192e-06  9.96807129e-07  1.55094005e-06  5.61014880e-07  6.96033805e-01  7.27560313e-01 
 5.95000000e-07  5.95000000e-07  5.55009875e-07  1.00819191e-06  9.96808955e-07  1.55181799e-06  5.61899165e-07  6.96033806e-01  7.27560309e-01 
 5.96000000e-07  5.96000000e-07  5.55885791e-07  1.00819192e-06  9.96810805e-07  1.55269575e-06  5.62783243e-07  6.96033805e-01  7.27560313e-01 
 5.97000000e-07  5.97000000e-07  5.56761519e-07  1.00819192e-06  9.96812636e-07  1.55357331e-06  5.63667136e-07  6.96033805e-01  7.27560312e-01 
 5.98000000e-07  5.98000000e-07  5.57637060e-07  1.00819192e-06  9.96814473e-07  1.55445069e-06  5.64550835e-07  6.96033805e-01  7.27560311e-01 
 5.99000000e-07  5.99000000e-07  5.58512404e-07  1.00819190e-06  9.96816279e-07  1.55532784e-06  5.65434336e-07  6.96033806e-01  7.27560310e-01 
 6.00000000e-07  6.00000000e-07  5.59387560e-07  1.00819192e-06  9.96818123e-07  1.55620484e-06  5.66317640e-07  6.96033805e-01  7.27560312e-01 
 6.01000000e-07  6.01000000e-07  5.60262528e-07  1.00819191e-06  9.96819931e-07  1.55708162e-06  5.67200747e-07  6.96033805e-01  7.27560310e-01 
 6.02000000e-07  6.02000000e-07  5.61137307e-07  1.00819191e-06  9.96821745e-07  1.55795821e-06  5.68083660e-07  6.96033806e-01  7.27560313e-01 
 6.03000000e-07  6.03000000e-07  5.62011889e-07  1.00819191e-06  9.96823564e-07  1.55883461e-06  5.68966372e-07  6.96033806e-01  7.27560309e-01 
 6.04000000e-07  6.04000000e-07  5.62886282e-07  1.00819191e-06  9.96825383e-07  1.55971082e-06  5.69848892e-07  6.96033805e-01  7.27560312e-01 
 6.05000000e-07  6.05000000e-07  5.63760475e-07  1.00819192e-06  9.96827204e-07  1.56058684e-06  5.70731207e-07  6.96033804e-01  7.27560310e-01 
 6.06000000e-07  6.06000000e-07  5.64634503e-07  1.00819192e-06  9.96829007e-07  1.56146266e-06  5.71613347e-07  6.96033805e-01  7.27560313e-01 
 6.07000000e-07  6.07000000e-07  5.65508305e-07  1.00819193e-06  9.96830819e-07  1.56233829e-06  5.72495263e-07  6.96033804e-01  7.27560311e-01 
 6.08000000e-07  6.08000000e-07  5.66381933e-07  1.00819191e-06  9.96832600e-07  1.56321370e-06  5.73376994e-07  6.96033806e-01  7.27560312e-01 
 6.09000000e-07  6.09000000e-07  5.67255372e-07  1.00819193e-06  9.96834423e-07  1.56408895e-06  5.74258533e-07  6.96033804e-01  7.27560311e-01 
 6.10000000e-07  6.10000000e-07  5.68128609e-07  1.00819191e-06  9.96836194e-07  1.56496397e-06  5.75139870e-07  6.96033806e-01  7.27560311e-01 
 6.11000000e-07  6.11000000e-07  5.69001664e-07  1.00819191e-06  9.96837992e-07  1.56583882e-06  5.76021014e-07  6.96033805e-01  7.27560311e-01 
 6.12000000e-07  6.12000000e-07  5.69874528e-07  1.00819192e-06  9.96839796e-07  1.56671348e-06  5.76901961e-07  6.96033805e-01  7.27560312e-01 
 6.13000000e-07  6.13000000e-07  5.70747195e-07  1.00819191e-06  9.96841566e-07  1.56758792e-06  5.77782709e-07  6.96033806e-01  7.27560312e-01 
 6.14000000e-07  6.14000000e-07  5.71619664e-07  1.00819193e-06  9.96843372e-07  1.56846219e-06  5.78663252e-07  6.96033804e-01  7.27560311e-01 
 6.15000000e-07  6.15000000e-07  5.72491951e-07  1.00819193e-06  9.96845154e-07  1.56933626e-06  5.79543610e-07  6.96033804e-01  7.27560313e-01 
 6.16000000e-07  6.16000000e-07  5.73364032e-07  1.00819193e-06  9.96846936e-07  1.57021013e-06  5.80423752e-07  6.96033804e-01  7.27560312e-01 
 6.17000000e-07  6.17000000e-07  5.74235932e-07  1.00819190e-06  9.96848691e-07  1.57108378e-06  5.81303709e-07  6.96033806e-01  7.27560311e-01 
 6.18000000e-07  6.18000000e-07  5.75107631e-07  1.00819192e-06  9.96850478e-07  1.57195727e-06  5.82183461e-07  6.96033805e-01  7.27560310e-01 
 6.19000000e-07  6.19000000e-07  5.75979154e-07  1.00819192e-06  9.96852247e-07  1.57283056e-06  5.83063032e-07  6.96033805e-01  7.27560313e-01 
 6.20000000e-07  6.20000000e-07  5.76850464e-07  1.00819190e-06  9.96853995e-07  1.57370362e-06  5.83942386e-07  6.96033806e-01  7.27560309e-01 
 6.21000000e-07  6.21000000e-07  5.77721581e-07  1.00819191e-06  9.96855773e-07  1.57457652e-06  5.84821545e-07  6.96033806e-01  7.27560309e-01 
 6.22000000e-07  6.22000000e-07  5.78592518e-07  1.00819190e-06  9.96857528e-07  1.57544921e-06  5.85700510e-07  6.96033806e-01  7.27560310e-01 
 6.23000000e-07  6.23000000e-07  5.79463254e-07  1.00819191e-06  9.96859297e-07  1.57632172e-06  5.86579276e-07  6.96033805e-01  7.27560311e-01 
 6.24000000e-07  6.24000000e-07  5.80333797e-07  1.00819192e-06  9.96861059e-07  1.57719401e-06  5.87457840e-07  6.96033805e-01  7.27560310e-01 
 6.25000000e-07  6.25000000e-07  5.81204153e-07  1.00819191e-06  9.96862811e-07  1.57806612e-06  5.88336216e-07  6.96033805e-01  7.27560313e-01 
 6.26000000e-07  6.26000000e-07  5.82074302e-07  1.00819192e-06  9.96864570e-07  1.57893803e-06  5.89214376e-07  6.96033805e-01  7.27560310e-01 
 6.27000000e-07  6.27000000e-07  5.82944269e-07  1.00819191e-06  9.96866309e-07  1.57980974e-06  5.90092348e-07  6.96033805e-01  7.27560312e-01 
 6.28000000e-07  6.28000000e-07  5.83814028e-07  1.00819191e-06  9.96868051e-07  1.58068124e-06  5.90970114e-07  6.96033806e-01  7.27560310e-01 
 6.29000000e-07  6.29000000e-07  5.84683603e-07  1.00819192e-06  9.96869808e-07  1.58155257e-06  5.91847684e-07  6.96033805e-01  7.27560313e-01 
 6.30000000e-07  6.30000000e-07  5.85552982e-07  1.00819192e-06  9.96871552e-07  1.58242370e-06  5.92725053e-07  6.96033805e-01  7.27560313e-01 
 6.31000000e-07  6.31000000e-07  5.86422157e-07  1.00819191e-06  9.96873283e-07  1.58329461e-06  5.93602219e-07  6.96033805e-01  7.27560310e-01 
 6.32000000e-07  6.32000000e-07  5.87291151e-07  1.00819191e-06  9.96875023e-07  1.58416534e-06  5.94479192e-07  6.96033805e-01  7.27560312e-01 
 6.33000000e-07  6.33000000e-07  5.88159944e-07  1.00819190e-06  9.96876741e-07  1.58503585e-06  5.95355966e-07  6.96033806e-01  7.27560310e-01 
 6.34000000e-07  6.34000000e-07  5.89028554e-07  1.00819191e-06  9.96878480e-07  1.58590619e-06  5.96232543e-07  6.96033805e-01  7.27560310e-01 
 6.35000000e-07  6.35000000e-07  5.89896958e-07  1.00819191e-06  9.96880217e-07  1.58677633e-06  5.97108913e-07  6.96033805e-01  7.27560311e-01 
 6.36000000e-07  6.36000000e-07  5.90765167e-07  1.00819192e-06  9.96881949e-07  1.58764627e-06  5.97985085e-07  6.96033805e-01  7.27560312e-01 
 6.37000000e-07  6.37000000e-07  5.91633174e-07  1.00819193e-06  9.96883676e-07  1.58851602e-06  5.98861050e-07  6.96033804e-01  7.27560310e-01 
 6.38000000e-07  6.38000000e-07  5.92500994e-07  1.00819192e-06  9.96885387e-07  1.58938555e-06  5.99736822e-07  6.96033805e-01  7.27560311e-01 
 6.39000000e-07  6.39000000e-07  5.93368620e-07  1.00819190e-06  9.96887090e-07  1.59025488e-06  6.00612392e-07  6.96033806e-01  7.27560312e-01 
 6.40000000e-07  6.40000000e-07  5.94236051e-07  1.00819192e-06  9.96888822e-07  1.59112404e-06  6.01487768e-07  6.96033805e-01  7.27560310e-01 
 6.41000000e-07  6.41000000e-07  5.95103280e-07  1.00819191e-06  9.96890533e-07  1.59199297e-06  6.02362939e-07  6.96033805e-01  7.27560312e-01 
 6.42000000e-07  6.42000000e-07  5.95970318e-07  1.00819192e-06  9.96892243e-07  1.59286172e-06  6.03237909e-07  6.96033805e-01  7.27560312e-01 
 6.43000000e-07  6.43000000e-07  5.96837154e-07  1.00819192e-06  9.96893951e-07  1.59373027e-06  6.04112672e-07  6.96033805e-01  7.27560310e-01 
 6.44000000e-07  6.44000000e-07  5.97703803e-07  1.00819191e-06  9.96895650e-07  1.59459861e-06  6.04987243e-07  6.96033805e-01  7.27560313e-01 
 6.45000000e-07  6.45000000e-07  5.98570255e-07  1.00819192e-06  9.96897361e-07  1.59546677e-06  6.05861610e-07  6.96033805e-01  7.27560311e-01 
 6.46000000e-07  6.46000000e-07  5.99436504e-07  1.00819191e-06  9.96899047e-07  1.59633472e-06  6.06735773e-07  6.96033805e-01  7.27560313e-01 
 6.47000000e-07  6.47000000e-07  6.00302563e-07  1.00819192e-06  9.96900763e-07  1.59720249e-06  6.07609737e-07  6.96033804e-01  7.27560312e-01 
 6.48000000e-07  6.48000000e-07  6.01168418e-07  1.00819192e-06  9.96902457e-07  1.59807004e-06  6.08483501e-07  6.96033804e-01  7.27560312e-01 
 6.49000000e-07  6.49000000e-07  6.02034083e-07  1.00819191e-06  9.96904134e-07  1.59893738e-06  6.09357058e-07  6.96033806e-01  7.27560311e-01 
 6.50000000e-07  6.50000000e-07  6.02899537e-07  1.00819192e-06  9.96905841e-07  1.59980455e-06  6.10230405e-07  6.96033804e-01  7.27560312e-01 
 6.51000000e-07  6.51000000e-07  6.03764821e-07  1.00819191e-06  9.96907511e-07  1.60067149e-06  6.11103574e-07  6.96033805e-01  7.27560313e-01 
 6.52000000e-07  6.52000000e-07  6.04629884e-07  1.00819193e-06  9.96909213e-07  1.60153826e-06  6.11976521e-07  6.96033804e-01  7.27560312e-01 
 6.53000000e-07  6.53000000e-07  6.05494765e-07  1.00819191e-06  9.96910885e-07  1.60240481e-06  6.12849282e-07  6.96033805e-01  7.27560311e-01 
 6.54000000e-07  6.54000000e-07  6.06359439e-07  1.00819192e-06  9.96912572e-07  1.60327117e-06  6.13721829e-07  6.96033804e-01  7.27560311e-01 
 6.55000000e-07  6.55000000e-07  6.07223917e-07  1.00819193e-06  9.96914251e-07  1.60413734e-06  6.14594178e-07  6.96033804e-01  7.27560314e-01 
 6.56000000e-07  6.56000000e-07  6.08088200e-07  1.00819192e-06  9.96915922e-07  1.60500328e-06  6.15466319e-07  6.96033805e-01  7.27560310e-01 
 6.57000000e-07  6.57000000e-07  6.08952282e-07  1.00819192e-06  9.96917594e-07  1.60586904e-06  6.16338264e-07  6.96033805e-01  7.27560312e-01 
 6.58000000e-07  6.58000000e-07  6.09816167e-07  1.00819191e-06  9.96919255e-07  1.60673459e-06  6.17209999e-07  6.96033806e-01  7.27560309e-01 
 6.59000000e-07  6.59000000e-07  6.10679860e-07  1.00819192e-06  9.96920928e-07  1.60759996e-06  6.18081540e-07  6.96033805e-01  7.27560311e-01 
 6.60000000e-07  6.60000000e-07  6.11543353e-07  1.00819191e-06  9.96922587e-07  1.60846510e-06  6.18952879e-07  6.96033806e-01  7.27560311e-01 
 6.61000000e-07  6.61000000e-07  6.12406646e-07  1.00819191e-06  9.96924248e-07  1.60933006e-06  6.19824009e-07  6.96033806e-01  7.27560310e-01 
 6.62000000e-07  6.62000000e-07  6.13269741e-07  1.00819191e-06  9.96925909e-07  1.61019482e-06  6.20694936e-07  6.96033806e-01  7.27560310e-01 
