 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.56700000e+00  2.56871354e-06  2.61373616e-08  3.80430814e-01  1.12209253e+00  1.64003837e-09  2.59486592e-06 -6.72111672e-13  2.37686523e-01  2.36987762e-01  2.51657720e-06  2.61875837e-08 
 1.56800000e+00  2.56870327e-06  2.61373221e-08  3.80428633e-01  1.12209551e+00  1.64183106e-09  2.59485562e-06 -6.43110565e-13  2.37687409e-01  2.36988649e-01  2.51656711e-06  2.61874131e-08 
 1.56900000e+00  2.56869321e-06  2.61372337e-08  3.80426389e-01  1.12209854e+00  1.64362513e-09  2.59484546e-06 -7.10442122e-13  2.37688285e-01  2.36989530e-01  2.51655732e-06  2.61872657e-08 
 1.57000000e+00  2.56868311e-06  2.61371562e-08  3.80424109e-01  1.12210161e+00  1.64542061e-09  2.59483527e-06 -6.70661443e-13  2.37689163e-01  2.36990414e-01  2.51654742e-06  2.61870703e-08 
 1.57100000e+00  2.56867296e-06  2.61371688e-08  3.80421797e-01  1.12210472e+00  1.64721739e-09  2.59482513e-06 -7.41535305e-13  2.37690049e-01  2.36991293e-01  2.51653746e-06  2.61869690e-08 
 1.57200000e+00  2.56866285e-06  2.61371140e-08  3.80419423e-01  1.12210788e+00  1.64901568e-09  2.59481497e-06 -7.33239858e-13  2.37690927e-01  2.36992175e-01  2.51652753e-06  2.61868678e-08 
 1.57300000e+00  2.56865278e-06  2.61370704e-08  3.80416993e-01  1.12211108e+00  1.65081521e-09  2.59480488e-06 -8.03520445e-13  2.37691803e-01  2.36993051e-01  2.51651766e-06  2.61866955e-08 
 1.57400000e+00  2.56864268e-06  2.61370247e-08  3.80414515e-01  1.12211432e+00  1.65261625e-09  2.59479472e-06 -7.87397925e-13  2.37692680e-01  2.36993931e-01  2.51650775e-06  2.61865623e-08 
 1.57500000e+00  2.56863278e-06  2.61370131e-08  3.80411994e-01  1.12211762e+00  1.65441859e-09  2.59478477e-06 -8.04963735e-13  2.37693557e-01  2.36994807e-01  2.51649809e-06  2.61864983e-08 
 1.57600000e+00  2.56862276e-06  2.61369635e-08  3.80409417e-01  1.12212097e+00  1.65622239e-09  2.59477474e-06 -8.25905316e-13  2.37694435e-01  2.36995685e-01  2.51648827e-06  2.61862851e-08 
 1.57700000e+00  2.56861255e-06  2.61369246e-08  3.80406749e-01  1.12212436e+00  1.65802749e-09  2.59476450e-06 -8.78675604e-13  2.37695304e-01  2.36996556e-01  2.51647823e-06  2.61861732e-08 
 1.57800000e+00  2.56860274e-06  2.61368709e-08  3.80404054e-01  1.12212781e+00  1.65983405e-09  2.59475460e-06 -8.74699618e-13  2.37696178e-01  2.36997435e-01  2.51646864e-06  2.61859814e-08 
 1.57900000e+00  2.56859287e-06  2.61368404e-08  3.80401294e-01  1.12213131e+00  1.66164201e-09  2.59474473e-06 -8.83064455e-13  2.37697050e-01  2.36998307e-01  2.51645899e-06  2.61858677e-08 
 1.58000000e+00  2.56858289e-06  2.61368063e-08  3.80398466e-01  1.12213487e+00  1.66345132e-09  2.59473472e-06 -9.21693277e-13  2.37697923e-01  2.36999181e-01  2.51644921e-06  2.61857824e-08 
 1.58100000e+00  2.56857295e-06  2.61367889e-08  3.80395573e-01  1.12213849e+00  1.66526201e-09  2.59472477e-06 -9.33021022e-13  2.37698794e-01  2.37000051e-01  2.51643940e-06  2.61856403e-08 
 1.58200000e+00  2.56856311e-06  2.61367400e-08  3.80392616e-01  1.12214217e+00  1.66707410e-09  2.59471489e-06 -9.38048250e-13  2.37699664e-01  2.37000924e-01  2.51642979e-06  2.61854911e-08 
 1.58300000e+00  2.56855337e-06  2.61367450e-08  3.80389586e-01  1.12214591e+00  1.66888759e-09  2.59470510e-06 -9.89066468e-13  2.37700531e-01  2.37001792e-01  2.51642026e-06  2.61854076e-08 
 1.58400000e+00  2.56854339e-06  2.61367179e-08  3.80386477e-01  1.12214971e+00  1.67070250e-09  2.59469512e-06 -9.98069682e-13  2.37701399e-01  2.37002658e-01  2.51641044e-06  2.61852939e-08 
 1.58500000e+00  2.56853381e-06  2.61366737e-08  3.80383314e-01  1.12215359e+00  1.67251881e-09  2.59468549e-06 -1.03245190e-12  2.37702266e-01  2.37003529e-01  2.51640111e-06  2.61851483e-08 
 1.58600000e+00  2.56852401e-06  2.61366556e-08  3.80380060e-01  1.12215753e+00  1.67433649e-09  2.59467570e-06 -1.03591788e-12  2.37703132e-01  2.37004395e-01  2.51639147e-06  2.61850648e-08 
 1.58700000e+00  2.56851420e-06  2.61366014e-08  3.80376712e-01  1.12216153e+00  1.67615558e-09  2.59466582e-06 -1.04597928e-12  2.37703992e-01  2.37005259e-01  2.51638192e-06  2.61849546e-08 
 1.58800000e+00  2.56850450e-06  2.61366288e-08  3.80373321e-01  1.12216562e+00  1.67797604e-09  2.59465614e-06 -1.11849072e-12  2.37704864e-01  2.37006128e-01  2.51637234e-06  2.61848285e-08 
 1.58900000e+00  2.56849481e-06  2.61365803e-08  3.80369811e-01  1.12216978e+00  1.67979789e-09  2.59464640e-06 -1.10752379e-12  2.37705722e-01  2.37006991e-01  2.51636287e-06  2.61846971e-08 
 1.59000000e+00  2.56848517e-06  2.61365990e-08  3.80366238e-01  1.12217401e+00  1.68162119e-09  2.59463676e-06 -1.13186197e-12  2.37706587e-01  2.37007854e-01  2.51635342e-06  2.61846402e-08 
 1.59100000e+00  2.56847545e-06  2.61365605e-08  3.80362564e-01  1.12217832e+00  1.68344587e-09  2.59462704e-06 -1.15597809e-12  2.37707448e-01  2.37008717e-01  2.51634387e-06  2.61844910e-08 
 1.59200000e+00  2.56846598e-06  2.61365450e-08  3.80358808e-01  1.12218272e+00  1.68527189e-09  2.59461753e-06 -1.18948254e-12  2.37708308e-01  2.37009580e-01  2.51633464e-06  2.61843667e-08 
 1.59300000e+00  2.56845636e-06  2.61365122e-08  3.80354943e-01  1.12218720e+00  1.68709942e-09  2.59460787e-06 -1.20800592e-12  2.37709165e-01  2.37010441e-01  2.51632523e-06  2.61842743e-08 
 1.59400000e+00  2.56844671e-06  2.61365562e-08  3.80351010e-01  1.12219177e+00  1.68892826e-09  2.59459830e-06 -1.19277505e-12  2.37710033e-01  2.37011303e-01  2.51631566e-06  2.61841304e-08 
 1.59500000e+00  2.56843728e-06  2.61365041e-08  3.80346943e-01  1.12219643e+00  1.69075852e-09  2.59458880e-06 -1.19737553e-12  2.37710883e-01  2.37012159e-01  2.51630649e-06  2.61840221e-08 
 1.59600000e+00  2.56842764e-06  2.61365536e-08  3.80342798e-01  1.12220118e+00  1.69259020e-09  2.59457921e-06 -1.25185973e-12  2.37711747e-01  2.37013017e-01  2.51629703e-06  2.61839848e-08 
 1.59700000e+00  2.56841815e-06  2.61365632e-08  3.80338530e-01  1.12220602e+00  1.69442330e-09  2.59456974e-06 -1.25272015e-12  2.37712600e-01  2.37013871e-01  2.51628772e-06  2.61839315e-08 
 1.59800000e+00  2.56840858e-06  2.61365557e-08  3.80334154e-01  1.12221096e+00  1.69625771e-09  2.59456014e-06 -1.28036817e-12  2.37713457e-01  2.37014732e-01  2.51627831e-06  2.61838302e-08 
 1.59900000e+00  2.56839940e-06  2.61365015e-08  3.80329671e-01  1.12221602e+00  1.69809367e-09  2.59455091e-06 -1.31907679e-12  2.37714307e-01  2.37015589e-01  2.51626938e-06  2.61836099e-08 
 1.60000000e+00  2.56838986e-06  2.61365738e-08  3.80325069e-01  1.12222116e+00  1.69993092e-09  2.59454144e-06 -1.35057937e-12  2.37715162e-01  2.37016438e-01  2.51626003e-06  2.61837023e-08 
 1.60100000e+00  2.56838049e-06  2.61365524e-08  3.80320350e-01  1.12222642e+00  1.70176960e-09  2.59453206e-06 -1.35374351e-12  2.37716015e-01  2.37017295e-01  2.51625085e-06  2.61835407e-08 
 1.60200000e+00  2.56837109e-06  2.61365862e-08  3.80315520e-01  1.12223179e+00  1.70360975e-09  2.59452270e-06 -1.35577660e-12  2.37716872e-01  2.37018151e-01  2.51624159e-06  2.61834590e-08 
 1.60300000e+00  2.56836170e-06  2.61366002e-08  3.80310533e-01  1.12223727e+00  1.70545123e-09  2.59451332e-06 -1.39143905e-12  2.37717718e-01  2.37018999e-01  2.51623240e-06  2.61834288e-08 
 1.60400000e+00  2.56835239e-06  2.61366034e-08  3.80305434e-01  1.12224286e+00  1.70729413e-09  2.59450403e-06 -1.42026321e-12  2.37718568e-01  2.37019850e-01  2.51622325e-06  2.61832636e-08 
 1.60500000e+00  2.56834319e-06  2.61366349e-08  3.80300215e-01  1.12224859e+00  1.70913845e-09  2.59449485e-06 -1.43158402e-12  2.37719422e-01  2.37020705e-01  2.51621422e-06  2.61832511e-08 
 1.60600000e+00  2.56833384e-06  2.61366340e-08  3.80294824e-01  1.12225442e+00  1.71098421e-09  2.59448550e-06 -1.43499795e-12  2.37720265e-01  2.37021551e-01  2.51620515e-06  2.61831445e-08 
 1.60700000e+00  2.56832460e-06  2.61366796e-08  3.80289319e-01  1.12226040e+00  1.71283132e-09  2.59447631e-06 -1.46370416e-12  2.37721117e-01  2.37022402e-01  2.51619602e-06  2.61831250e-08 
 1.60800000e+00  2.56831545e-06  2.61367349e-08  3.80283668e-01  1.12226650e+00  1.71467988e-09  2.59446719e-06 -1.45954776e-12  2.37721966e-01  2.37023250e-01  2.51618703e-06  2.61830380e-08 
 1.60900000e+00  2.56830619e-06  2.61367816e-08  3.80277853e-01  1.12227274e+00  1.71652986e-09  2.59445798e-06 -1.53630580e-12  2.37722812e-01  2.37024097e-01  2.51617795e-06  2.61830326e-08 
 1.61000000e+00  2.56829719e-06  2.61368078e-08  3.80271900e-01  1.12227912e+00  1.71838122e-09  2.59444901e-06 -1.54011873e-12  2.37723659e-01  2.37024944e-01  2.51616913e-06  2.61829669e-08 
 1.61100000e+00  2.56828796e-06  2.61368402e-08  3.80265763e-01  1.12228564e+00  1.72023399e-09  2.59443981e-06 -1.56296850e-12  2.37724501e-01  2.37025789e-01  2.51616009e-06  2.61829136e-08 
 1.61200000e+00  2.56827884e-06  2.61369030e-08  3.80259476e-01  1.12229231e+00  1.72208821e-09  2.59443076e-06 -1.58559277e-12  2.37725345e-01  2.37026632e-01  2.51615116e-06  2.61828852e-08 
 1.61300000e+00  2.56826977e-06  2.61368945e-08  3.80253008e-01  1.12229913e+00  1.72394381e-09  2.59442167e-06 -1.63104252e-12  2.37726186e-01  2.37027479e-01  2.51614228e-06  2.61827964e-08 
 1.61400000e+00  2.56826057e-06  2.61370065e-08  3.80246376e-01  1.12230610e+00  1.72580082e-09  2.59441261e-06 -1.62830513e-12  2.37727029e-01  2.37028317e-01  2.51613324e-06  2.61828479e-08 
 1.61500000e+00  2.56825160e-06  2.61370039e-08  3.80239561e-01  1.12231324e+00  1.72765928e-09  2.59440362e-06 -1.62210870e-12  2.37727868e-01  2.37029163e-01  2.51612450e-06  2.61826987e-08 
 1.61600000e+00  2.56824262e-06  2.61370898e-08  3.80232579e-01  1.12232054e+00  1.72951918e-09  2.59439473e-06 -1.65165451e-12  2.37728713e-01  2.37030006e-01  2.51611564e-06  2.61826685e-08 
 1.61700000e+00  2.56823366e-06  2.61371648e-08  3.80225397e-01  1.12232802e+00  1.73138044e-09  2.59438585e-06 -1.69400258e-12  2.37729552e-01  2.37030844e-01  2.51610687e-06  2.61827484e-08 
 1.61800000e+00  2.56822470e-06  2.61372329e-08  3.80218023e-01  1.12233567e+00  1.73324315e-09  2.59437696e-06 -1.74230769e-12  2.37730392e-01  2.37031685e-01  2.51609804e-06  2.61826845e-08 
 1.61900000e+00  2.56821578e-06  2.61372986e-08  3.80210445e-01  1.12234350e+00  1.73510722e-09  2.59436809e-06 -1.71649500e-12  2.37731230e-01  2.37032526e-01  2.51608935e-06  2.61826525e-08 
 1.62000000e+00  2.56820689e-06  2.61373642e-08  3.80202670e-01  1.12235151e+00  1.73697275e-09  2.59435929e-06 -1.75182091e-12  2.37732069e-01  2.37033366e-01  2.51608061e-06  2.61826116e-08 
 1.62100000e+00  2.56819797e-06  2.61374339e-08  3.80194665e-01  1.12235972e+00  1.73883971e-09  2.59435041e-06 -1.76978224e-12  2.37732903e-01  2.37034202e-01  2.51607188e-06  2.61825743e-08 
 1.62200000e+00  2.56818906e-06  2.61375485e-08  3.80186453e-01  1.12236812e+00  1.74070811e-09  2.59434163e-06 -1.78766377e-12  2.37733738e-01  2.37035036e-01  2.51606318e-06  2.61826774e-08 
 1.62300000e+00  2.56818033e-06  2.61376383e-08  3.80178021e-01  1.12237672e+00  1.74257787e-09  2.59433295e-06 -1.78423942e-12  2.37734573e-01  2.37035872e-01  2.51605457e-06  2.61826365e-08 
 1.62400000e+00  2.56817157e-06  2.61376972e-08  3.80169359e-01  1.12238554e+00  1.74444904e-09  2.59432430e-06 -1.79523757e-12  2.37735406e-01  2.37036708e-01  2.51604601e-06  2.61826223e-08 
 1.62500000e+00  2.56816271e-06  2.61377686e-08  3.80160443e-01  1.12239456e+00  1.74632175e-09  2.59431551e-06 -1.84288348e-12  2.37736236e-01  2.37037542e-01  2.51603735e-06  2.61826063e-08 
 1.62600000e+00  2.56815394e-06  2.61379129e-08  3.80151311e-01  1.12240381e+00  1.74819579e-09  2.59430688e-06 -1.89325985e-12  2.37737073e-01  2.37038376e-01  2.51602870e-06  2.61826152e-08 
 1.62700000e+00  2.56814523e-06  2.61380668e-08  3.80141925e-01  1.12241328e+00  1.75007127e-09  2.59429831e-06 -1.90619395e-12  2.37737906e-01  2.37039207e-01  2.51602020e-06  2.61827626e-08 
 1.62800000e+00  2.56813654e-06  2.61381478e-08  3.80132280e-01  1.12242298e+00  1.75194814e-09  2.59428969e-06 -1.88700791e-12  2.37738738e-01  2.37040043e-01  2.51601163e-06  2.61826649e-08 
 1.62900000e+00  2.56812781e-06  2.61382662e-08  3.80122361e-01  1.12243292e+00  1.75382651e-09  2.59428110e-06 -1.90751234e-12  2.37739567e-01  2.37040871e-01  2.51600307e-06  2.61827164e-08 
 1.63000000e+00  2.56811935e-06  2.61383916e-08  3.80112186e-01  1.12244311e+00  1.75570626e-09  2.59427276e-06 -1.99673611e-12  2.37740396e-01  2.37041702e-01  2.51599479e-06  2.61827644e-08 
 1.63100000e+00  2.56811061e-06  2.61385138e-08  3.80101718e-01  1.12245354e+00  1.75758744e-09  2.59426414e-06 -1.98026318e-12  2.37741225e-01  2.37042533e-01  2.51598625e-06  2.61827751e-08 
 1.63200000e+00  2.56810196e-06  2.61386619e-08  3.80090958e-01  1.12246424e+00  1.75947010e-09  2.59425564e-06 -2.02012365e-12  2.37742048e-01  2.37043357e-01  2.51597777e-06  2.61829030e-08 
 1.63300000e+00  2.56809342e-06  2.61387978e-08  3.80079929e-01  1.12247520e+00  1.76135411e-09  2.59424725e-06 -2.01424988e-12  2.37742879e-01  2.37044189e-01  2.51596938e-06  2.61829314e-08 
 1.63400000e+00  2.56808487e-06  2.61389823e-08  3.80068584e-01  1.12248644e+00  1.76323954e-09  2.59423887e-06 -2.04223791e-12  2.37743704e-01  2.37045012e-01  2.51596101e-06  2.61830309e-08 
 1.63500000e+00  2.56807643e-06  2.61391069e-08  3.80056938e-01  1.12249796e+00  1.76512646e-09  2.59423055e-06 -2.08065509e-12  2.37744532e-01  2.37045844e-01  2.51595270e-06  2.61830433e-08 
 1.63600000e+00  2.56806785e-06  2.61392902e-08  3.80044959e-01  1.12250977e+00  1.76701478e-09  2.59422217e-06 -2.11207093e-12  2.37745355e-01  2.37046664e-01  2.51594429e-06  2.61831232e-08 
 1.63700000e+00  2.56805956e-06  2.61394567e-08  3.80032671e-01  1.12252188e+00  1.76890454e-09  2.59421402e-06 -2.10021583e-12  2.37746180e-01  2.37047493e-01  2.51593620e-06  2.61832227e-08 
 1.63800000e+00  2.56805107e-06  2.61396423e-08  3.80020045e-01  1.12253429e+00  1.77079574e-09  2.59420571e-06 -2.12961940e-12  2.37747008e-01  2.37048320e-01  2.51592780e-06  2.61833062e-08 
 1.63900000e+00  2.56804276e-06  2.61398388e-08  3.80007070e-01  1.12254703e+00  1.77268835e-09  2.59419762e-06 -2.17845186e-12  2.37747830e-01  2.37049140e-01  2.51591969e-06  2.61834678e-08 
 1.64000000e+00  2.56803427e-06  2.61400212e-08  3.79993726e-01  1.12256007e+00  1.77458240e-09  2.59418930e-06 -2.17826451e-12  2.37748650e-01  2.37049963e-01  2.51591132e-06  2.61835584e-08 
 1.64100000e+00  2.56802590e-06  2.61402413e-08  3.79980026e-01  1.12257345e+00  1.77647790e-09  2.59418116e-06 -2.16271098e-12  2.37749470e-01  2.37050781e-01  2.51590314e-06  2.61837148e-08 
 1.64200000e+00  2.56801768e-06  2.61403676e-08  3.79965942e-01  1.12258717e+00  1.77837480e-09  2.59417306e-06 -2.22162566e-12  2.37750285e-01  2.37051607e-01  2.51589511e-06  2.61837023e-08 
 1.64300000e+00  2.56800936e-06  2.61406446e-08  3.79951495e-01  1.12260125e+00  1.78027320e-09  2.59416502e-06 -2.25938712e-12  2.37751107e-01  2.37052423e-01  2.51588699e-06  2.61839137e-08 
 1.64400000e+00  2.56800113e-06  2.61408239e-08  3.79936646e-01  1.12261568e+00  1.78217294e-09  2.59415696e-06 -2.26732175e-12  2.37751927e-01  2.37053248e-01  2.51587886e-06  2.61839439e-08 
 1.64500000e+00  2.56799290e-06  2.61410973e-08  3.79921400e-01  1.12263048e+00  1.78407415e-09  2.59414900e-06 -2.24004149e-12  2.37752747e-01  2.37054065e-01  2.51587077e-06  2.61841784e-08 
 1.64600000e+00  2.56798481e-06  2.61413090e-08  3.79905730e-01  1.12264567e+00  1.78597685e-09  2.59414112e-06 -2.32954628e-12  2.37753562e-01  2.37054885e-01  2.51586290e-06  2.61843098e-08 
 1.64700000e+00  2.56797659e-06  2.61415797e-08  3.79889635e-01  1.12266124e+00  1.78788091e-09  2.59413318e-06 -2.31592523e-12  2.37754380e-01  2.37055699e-01  2.51585481e-06  2.61845372e-08 
 1.64800000e+00  2.56796842e-06  2.61418102e-08  3.79873096e-01  1.12267721e+00  1.78978646e-09  2.59412525e-06 -2.34513450e-12  2.37755194e-01  2.37056518e-01  2.51584682e-06  2.61847006e-08 
 1.64900000e+00  2.56796028e-06  2.61420908e-08  3.79856117e-01  1.12269359e+00  1.79169347e-09  2.59411737e-06 -2.37938141e-12  2.37756011e-01  2.37057335e-01  2.51583882e-06  2.61847859e-08 
 1.65000000e+00  2.56795223e-06  2.61423839e-08  3.79838684e-01  1.12271040e+00  1.79360185e-09  2.59410963e-06 -2.35121644e-12  2.37756827e-01  2.37058148e-01  2.51583089e-06  2.61850648e-08 
 1.65100000e+00  2.56794419e-06  2.61426648e-08  3.79820764e-01  1.12272764e+00  1.79551171e-09  2.59410187e-06 -2.42538281e-12  2.37757639e-01  2.37058963e-01  2.51582303e-06  2.61852460e-08 
 1.65200000e+00  2.56793620e-06  2.61429443e-08  3.79802359e-01  1.12274532e+00  1.79742305e-09  2.59409416e-06 -2.43074311e-12  2.37758449e-01  2.37059775e-01  2.51581519e-06  2.61854147e-08 
 1.65300000e+00  2.56792829e-06  2.61432457e-08  3.79783473e-01  1.12276347e+00  1.79933577e-09  2.59408654e-06 -2.43954856e-12  2.37759264e-01  2.37060592e-01  2.51580743e-06  2.61856012e-08 
 1.65400000e+00  2.56792023e-06  2.61435516e-08  3.79764061e-01  1.12278207e+00  1.80124992e-09  2.59407883e-06 -2.45191020e-12  2.37760076e-01  2.37061404e-01  2.51579949e-06  2.61858606e-08 
 1.65500000e+00  2.56791231e-06  2.61439163e-08  3.79744143e-01  1.12280117e+00  1.80316552e-09  2.59407124e-06 -2.46236712e-12  2.37760892e-01  2.37062217e-01  2.51579166e-06  2.61861128e-08 
 1.65600000e+00  2.56790438e-06  2.61442814e-08  3.79723669e-01  1.12282076e+00  1.80508263e-09  2.59406368e-06 -2.49645790e-12  2.37761700e-01  2.37063025e-01  2.51578393e-06  2.61864450e-08 
 1.65700000e+00  2.56789655e-06  2.61445941e-08  3.79702637e-01  1.12284085e+00  1.80700109e-09  2.59405615e-06 -2.53078808e-12  2.37762504e-01  2.37063834e-01  2.51577629e-06  2.61866742e-08 
 1.65800000e+00  2.56788871e-06  2.61449721e-08  3.79681056e-01  1.12286147e+00  1.80892107e-09  2.59404870e-06 -2.56336966e-12  2.37763313e-01  2.37064642e-01  2.51576860e-06  2.61869531e-08 
 1.65900000e+00  2.56788102e-06  2.61452929e-08  3.79658895e-01  1.12288263e+00  1.81084245e-09  2.59404132e-06 -2.57436433e-12  2.37764121e-01  2.37065457e-01  2.51576110e-06  2.61871751e-08 
 1.66000000e+00  2.56787324e-06  2.61457394e-08  3.79636140e-01  1.12290433e+00  1.81276530e-09  2.59403397e-06 -2.56518418e-12  2.37764927e-01  2.37066259e-01  2.51575343e-06  2.61875623e-08 
 1.66100000e+00  2.56786548e-06  2.61460922e-08  3.79612774e-01  1.12292659e+00  1.81468961e-09  2.59402658e-06 -2.56587113e-12  2.37765734e-01  2.37067071e-01  2.51574584e-06  2.61878199e-08 
 1.66200000e+00  2.56785764e-06  2.61465514e-08  3.79588784e-01  1.12294944e+00  1.81661539e-09  2.59401922e-06 -2.59776575e-12  2.37766541e-01  2.37067873e-01  2.51573810e-06  2.61882320e-08 
 1.66300000e+00  2.56785015e-06  2.61469245e-08  3.79564165e-01  1.12297288e+00  1.81854252e-09  2.59401209e-06 -2.62815117e-12  2.37767347e-01  2.37068686e-01  2.51573079e-06  2.61884860e-08 
 1.66400000e+00  2.56784243e-06  2.61473781e-08  3.79538877e-01  1.12299692e+00  1.82047116e-09  2.59400485e-06 -2.66023314e-12  2.37768150e-01  2.37069486e-01  2.51572318e-06  2.61888324e-08 
 1.66500000e+00  2.56783484e-06  2.61478032e-08  3.79512914e-01  1.12302159e+00  1.82240123e-09  2.59399766e-06 -2.66902819e-12  2.37768951e-01  2.37070293e-01  2.51571579e-06  2.61891486e-08 
 1.66600000e+00  2.56782721e-06  2.61483445e-08  3.79486281e-01  1.12304690e+00  1.82433276e-09  2.59399056e-06 -2.68681258e-12  2.37769757e-01  2.37071093e-01  2.51570827e-06  2.61896993e-08 
 1.66700000e+00  2.56781979e-06  2.61487844e-08  3.79458943e-01  1.12307287e+00  1.82626575e-09  2.59398360e-06 -2.75173634e-12  2.37770561e-01  2.37071901e-01  2.51570095e-06  2.61899462e-08 
 1.66800000e+00  2.56781217e-06  2.61492923e-08  3.79430863e-01  1.12309951e+00  1.82820021e-09  2.59397648e-06 -2.74503337e-12  2.37771360e-01  2.37072701e-01  2.51569348e-06  2.61904383e-08 
 1.66900000e+00  2.56780474e-06  2.61497826e-08  3.79402055e-01  1.12312684e+00  1.83013609e-09  2.59396953e-06 -2.75256901e-12  2.37772160e-01  2.37073505e-01  2.51568625e-06  2.61908113e-08 
 1.67000000e+00  2.56779720e-06  2.61503591e-08  3.79372492e-01  1.12315488e+00  1.83207343e-09  2.59396259e-06 -2.81619172e-12  2.37772962e-01  2.37074301e-01  2.51567882e-06  2.61913371e-08 
 1.67100000e+00  2.56778986e-06  2.61508619e-08  3.79342147e-01  1.12318364e+00  1.83401226e-09  2.59395572e-06 -2.80860404e-12  2.37773759e-01  2.37075105e-01  2.51567162e-06  2.61917386e-08 
 1.67200000e+00  2.56778257e-06  2.61514248e-08  3.79311026e-01  1.12321316e+00  1.83595248e-09  2.59394902e-06 -2.83420856e-12  2.37774560e-01  2.37075905e-01  2.51566447e-06  2.61922235e-08 
 1.67300000e+00  2.56777537e-06  2.61519701e-08  3.79279090e-01  1.12324344e+00  1.83789423e-09  2.59394237e-06 -2.83004870e-12  2.37775359e-01  2.37076709e-01  2.51565741e-06  2.61926179e-08 
 1.67400000e+00  2.56776796e-06  2.61526159e-08  3.79246308e-01  1.12327449e+00  1.83983735e-09  2.59393562e-06 -2.84224033e-12  2.37776155e-01  2.37077500e-01  2.51565012e-06  2.61932556e-08 
 1.67500000e+00  2.56776057e-06  2.61531997e-08  3.79212669e-01  1.12330634e+00  1.84178201e-09  2.59392878e-06 -2.90133542e-12  2.37776952e-01  2.37078300e-01  2.51564287e-06  2.61937672e-08 
 1.67600000e+00  2.56775341e-06  2.61538354e-08  3.79178172e-01  1.12333902e+00  1.84372800e-09  2.59392227e-06 -2.90952332e-12  2.37777746e-01  2.37079095e-01  2.51563586e-06  2.61942539e-08 
 1.67700000e+00  2.56774618e-06  2.61544667e-08  3.79142778e-01  1.12337254e+00  1.84567555e-09  2.59391566e-06 -2.91911981e-12  2.37778539e-01  2.37079894e-01  2.51562878e-06  2.61948401e-08 
 1.67800000e+00  2.56773906e-06  2.61551941e-08  3.79106497e-01  1.12340693e+00  1.84762456e-09  2.59390927e-06 -2.92598584e-12  2.37779339e-01  2.37080687e-01  2.51562177e-06  2.61954849e-08 
 1.67900000e+00  2.56773203e-06  2.61558284e-08  3.79069255e-01  1.12344220e+00  1.84957504e-09  2.59390286e-06 -2.94106406e-12  2.37780128e-01  2.37081485e-01  2.51561487e-06  2.61960480e-08 
 1.68000000e+00  2.56772478e-06  2.61565972e-08  3.79031074e-01  1.12347837e+00  1.85152689e-09  2.59389637e-06 -2.97127253e-12  2.37780925e-01  2.37082275e-01  2.51560775e-06  2.61967799e-08 
 1.68100000e+00  2.56771780e-06  2.61572807e-08  3.78991925e-01  1.12351547e+00  1.85348027e-09  2.59389011e-06 -3.00914502e-12  2.37781720e-01  2.37083073e-01  2.51560086e-06  2.61972950e-08 
 1.68200000e+00  2.56771091e-06  2.61579879e-08  3.78951760e-01  1.12355352e+00  1.85543508e-09  2.59388392e-06 -3.01144873e-12  2.37782505e-01  2.37083864e-01  2.51559418e-06  2.61979274e-08 
 1.68300000e+00  2.56770385e-06  2.61587990e-08  3.78910598e-01  1.12359254e+00  1.85739142e-09  2.59387767e-06 -3.05219391e-12  2.37783301e-01  2.37084658e-01  2.51558723e-06  2.61986308e-08 
 1.68400000e+00  2.56769696e-06  2.61596182e-08  3.78868395e-01  1.12363255e+00  1.85934912e-09  2.59387159e-06 -3.03247705e-12  2.37784093e-01  2.37085449e-01  2.51558042e-06  2.61994018e-08 
 1.68500000e+00  2.56769000e-06  2.61604087e-08  3.78825112e-01  1.12367359e+00  1.86130831e-09  2.59386541e-06 -3.08859882e-12  2.37784882e-01  2.37086243e-01  2.51557364e-06  2.62001052e-08 
 1.68600000e+00  2.56768320e-06  2.61612557e-08  3.78780763e-01  1.12371566e+00  1.86326903e-09  2.59385948e-06 -3.09018089e-12  2.37785672e-01  2.37087032e-01  2.51556690e-06  2.62008282e-08 
 1.68700000e+00  2.56767640e-06  2.61621251e-08  3.78735289e-01  1.12375881e+00  1.86523118e-09  2.59385352e-06 -3.14914761e-12  2.37786459e-01  2.37087823e-01  2.51556027e-06  2.62016346e-08 
 1.68800000e+00  2.56766969e-06  2.61630111e-08  3.78688690e-01  1.12380305e+00  1.86719474e-09  2.59384771e-06 -3.11663542e-12  2.37787245e-01  2.37088608e-01  2.51555373e-06  2.62025051e-08 
 1.68900000e+00  2.56766288e-06  2.61639177e-08  3.78640934e-01  1.12384840e+00  1.86915984e-09  2.59384180e-06 -3.13028076e-12  2.37788033e-01  2.37089399e-01  2.51554699e-06  2.62033009e-08 
 1.69000000e+00  2.56765616e-06  2.61648810e-08  3.78592014e-01  1.12389490e+00  1.87112638e-09  2.59383605e-06 -3.17083512e-12  2.37788826e-01  2.37090188e-01  2.51554034e-06  2.62041677e-08 
 1.69100000e+00  2.56764944e-06  2.61658067e-08  3.78541864e-01  1.12394256e+00  1.87309439e-09  2.59383026e-06 -3.19258509e-12  2.37789609e-01  2.37090976e-01  2.51553377e-06  2.62050115e-08 
